respondent_id,ATTN_1,ATTN_2,BIAS_01,BIAS_02,BIAS_03,BIAS_04,BIAS_05,BIAS_06,BIAS_07,BIAS_08,BIAS_09,BIAS_10,BIAS_11,BIAS_12,DOI_01,DOI_02,DOI_03,DOI_04,DOI_05,DOI_06,DOI_07,DOI_08,DOI_09,DOI_10,DOI_11,DOI_12,HSQ_aff_01,HSQ_aff_02,HSQ_aff_03,HSQ_aff_04,HSQ_aff_05,HSQ_aff_06,HSQ_aff_07,HSQ_aff_08,HSQ_aggr_01,HSQ_aggr_02,HSQ_aggr_03,HSQ_aggr_04,HSQ_aggr_05,HSQ_aggr_06,HSQ_aggr_07,HSQ_aggr_08,HSQ_self_01,HSQ_self_02,HSQ_self_03,HSQ_self_04,HSQ_self_05,HSQ_self_06,HSQ_self_07,HSQ_self_08,HSQ_soci_01,HSQ_soci_02,HSQ_soci_03,HSQ_soci_04,HSQ_soci_05,HSQ_soci_06,HSQ_soci_07,HSQ_soci_08,NPI_01,NPI_02,NPI_03,NPI_04,NPI_05,NPI_06,NPI_07,NPI_08,NPI_09,NPI_10,SD3_mac_01,SD3_mac_02,SD3_mac_03,SD3_mac_04,SD3_mac_05,SD3_mac_06,SD3_mac_07,SD3_mac_08,SD3_mac_09,SD3_narc_01,SD3_narc_02,SD3_narc_03,SD3_narc_04,SD3_narc_05,SD3_narc_06,SD3_narc_07,SD3_narc_08,SD3_narc_09,SD3_psy_01,SD3_psy_02,SD3_psy_03,SD3_psy_04,SD3_psy_05,SD3_psy_06,SD3_psy_07,SD3_psy_08,SD3_psy_09,country,language,age,gender,education,device,source,duration_sec
R0233,1,1,2,3,3,4,3,3,4,1,4,4,3,3,3,2,1,2,4,4,5,2,3,3,3,2,4,2,1,3,4,3,5,3,3,4,3,4,3,3,4,4,4,3,1,5,1,2,1,5,2,5,2,1,5,1,4,5,3,5,2,4,3,2,4,3,1,2,3,5,4,5,2,2,4,2,2,1,2,4,3,3,3,4,3,2,4,3,4,3,4,3,2,3,3,IN,en,21,M,master,desktop,organic,24.953088498952273
R0234,1,1,2,1,3,3,3,4,2,4,3,3,4,2,4,3,2,2,4,5,3,1,2,5,2,4,2,5,4,4,2,4,3,4,5,2,3,2,2,4,1,5,3,3,4,2,2,4,4,4,4,4,3,4,3,3,3,4,4,3,2,3,1,4,2,2,4,2,4,1,1,1,1,5,1,1,5,1,2,1,2,4,1,2,2,5,3,4,2,3,5,3,2,4,4,RU,ru,50,M,phd,mobile,organic,28.955602648317484
R0235,0,1,2,3,3,4,2,5,1,2,2,5,5,4,2,3,5,5,5,2,5,1,3,1,3,4,5,1,5,5,3,4,5,3,4,2,5,2,2,2,3,5,3,5,4,4,5,2,1,3,4,2,3,3,5,4,3,2,1,4,2,2,1,5,3,3,4,3,5,5,4,4,3,3,2,1,2,2,1,4,5,2,3,5,4,5,5,5,4,4,3,1,3,3,3,DE,de,42,F,master,desktop,panel,14.977847641605825
R0236,1,1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,1,3,3,3,3,4,3,3,1,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,1,2,3,3,3,3,5,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,1,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,RU,ru,34,F,secondary,mobile,organic,17.244229366896192
R0237,1,0,4,1,1,2,2,5,2,1,2,1,5,5,2,1,4,2,3,4,2,1,4,3,4,3,2,1,3,4,2,5,5,4,1,2,4,5,1,2,5,3,4,4,2,5,1,5,2,4,3,1,4,2,1,2,2,1,1,3,2,4,1,3,4,3,1,5,5,2,3,3,3,2,3,4,1,3,5,2,5,3,4,3,5,1,2,4,3,1,2,3,1,3,2,IN,en,25,M,master,desktop,ads,17.63201293268445
R0238,0,1,3,3,3,3,3,3,3,3,4,4,5,3,3,3,3,3,4,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,3,4,3,1,2,4,3,3,3,3,3,3,3,US,en,32,M,bachelor,desktop,panel,17.95250154448797
R0239,1,0,4,4,1,4,3,1,2,5,1,3,4,5,1,5,5,2,1,5,5,1,5,3,5,4,5,3,1,5,2,4,3,2,5,1,3,5,2,3,4,2,2,3,1,5,1,2,1,3,2,3,2,4,3,1,5,4,5,3,3,2,1,2,2,1,1,4,5,1,4,4,5,1,1,3,4,2,1,2,5,4,1,5,2,4,2,4,5,1,1,1,3,4,3,US,en,43,F,secondary,desktop,ads,16.068853413549736
R0240,0,0,1,1,3,3,3,5,3,2,2,4,5,3,5,4,2,5,4,3,4,3,4,4,2,3,1,4,2,3,2,1,3,1,1,1,1,1,1,2,1,3,1,3,1,4,2,5,3,1,4,2,2,3,1,5,5,4,5,1,5,4,4,5,1,3,5,5,3,5,2,4,5,1,4,3,1,4,3,1,3,4,5,3,3,1,4,2,3,4,1,3,5,1,5,IN,en,36,M,bachelor,mobile,panel,15.98388552729733
R0241,0,1,1,1,2,4,2,4,4,1,5,1,4,2,3,1,2,1,1,4,1,1,5,5,3,2,4,3,3,3,3,3,4,4,4,1,5,2,3,2,4,5,1,5,3,4,2,5,5,2,1,1,4,5,3,5,1,1,5,2,1,1,3,5,1,2,1,4,5,1,3,1,5,3,3,4,3,3,2,3,1,4,4,4,3,1,5,2,4,3,5,3,4,5,3,RU,ru,64,F,phd,desktop,organic,15.839480410097428
R0242,1,1,3,3,3,3,3,1,2,3,3,3,3,3,3,3,3,3,3,5,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,2,3,3,3,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,4,3,2,3,3,3,3,3,3,3,3,US,en,56,M,secondary,desktop,panel,14.792229522974896
R0243,1,0,4,3,5,3,5,4,5,3,4,2,2,3,2,4,4,4,3,1,1,3,3,1,3,2,3,3,1,3,2,1,3,4,2,4,3,3,3,3,3,5,3,3,3,3,1,4,3,2,4,3,2,4,4,5,2,2,4,3,2,2,3,1,4,2,1,3,4,3,4,3,3,3,3,4,3,4,3,3,4,4,2,5,3,2,5,1,5,1,4,3,2,3,1,US,en,54,F,phd,desktop,organic,28.721438054439798
R0244,1,1,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,IN,en,58,F,bachelor,desktop,ads,17.65904194744963
R0245,1,1,3,3,3,4,1,2,3,2,3,3,3,3,3,2,3,3,3,3,3,2,4,3,4,3,3,3,3,3,5,3,4,1,3,2,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,2,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,2,3,3,IN,en,40,M,master,desktop,panel,14.640113141846955
R0246,1,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,3,3,3,3,3,3,3,3,5,3,5,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,DE,de,28,M,secondary,desktop,panel,17.78263648647242
R0247,1,0,1,5,5,2,3,3,3,3,3,3,3,2,3,3,4,2,4,5,5,2,3,5,3,4,5,2,2,1,4,2,3,2,4,3,2,4,2,2,3,1,1,1,1,4,5,2,1,5,3,4,3,3,4,5,3,1,2,3,3,3,3,1,2,3,2,2,3,2,2,3,1,4,3,1,4,2,2,1,4,3,2,3,3,3,2,5,1,5,1,1,4,1,5,US,en,55,M,master,mobile,organic,28.019702174331446
R0248,0,1,3,3,1,3,3,1,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,5,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,5,3,3,3,3,RU,ru,53,F,secondary,desktop,organic,16.722008466413524
R0249,1,1,2,2,5,5,3,2,5,5,1,3,1,1,5,3,5,5,3,2,4,5,2,5,4,2,5,1,3,1,2,1,4,3,2,2,2,1,1,2,1,5,1,3,2,3,1,3,5,3,2,3,4,5,2,5,4,1,4,4,2,5,3,5,3,2,3,1,3,1,4,2,3,1,2,5,4,3,4,2,5,4,3,4,2,4,1,2,4,4,2,4,2,5,4,IN,en,19,F,master,desktop,panel,17.547077856409125
R0250,0,1,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,4,2,2,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,DE,de,49,M,secondary,mobile,ads,15.859469747102539
R0251,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,5,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,4,4,5,2,3,3,3,3,3,4,3,3,1,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,RU,ru,43,F,bachelor,desktop,panel,16.54161191001635
R0252,1,0,3,1,3,5,3,3,3,3,3,3,3,3,3,2,3,5,1,3,1,5,4,3,3,3,3,4,3,2,3,3,2,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,2,DE,de,24,F,bachelor,mobile,ads,16.973070672598855
R0253,1,1,4,3,4,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,3,3,1,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,4,IN,en,62,F,master,desktop,organic,19.41394738540626
R0254,0,0,4,1,4,4,3,5,5,3,2,1,3,5,1,1,1,1,5,5,1,1,4,4,2,1,4,4,4,3,4,4,4,4,2,4,2,1,4,1,2,4,4,2,1,1,5,3,5,3,3,4,4,1,2,3,3,5,2,5,1,2,5,2,3,5,2,3,5,5,3,4,3,3,2,4,3,5,3,5,1,5,5,1,4,2,2,4,5,5,4,2,4,2,3,IN,en,52,F,bachelor,desktop,organic,16.1990426893565
R0255,1,0,4,3,5,4,2,4,2,4,5,1,5,1,1,3,1,5,3,5,4,3,1,5,4,4,1,4,3,4,1,3,2,4,4,2,2,1,2,5,1,1,2,2,5,2,3,4,5,3,5,1,3,2,5,3,5,4,2,4,2,4,4,2,3,1,1,2,1,2,4,2,1,5,2,4,4,3,1,3,2,3,2,1,3,3,4,1,5,2,3,3,2,3,2,RU,ru,28,F,secondary,desktop,panel,15.362808677262551
R0256,1,1,5,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,4,1,4,3,1,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,4,5,3,3,3,3,3,3,3,3,4,3,3,3,3,5,1,4,3,3,3,3,3,3,3,4,3,3,3,4,US,en,22,F,phd,desktop,ads,18.09530383288261
R0257,1,1,3,3,3,3,3,3,3,3,3,4,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,2,3,3,3,3,2,3,3,3,2,3,5,3,3,3,1,3,4,3,2,3,3,3,1,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,RU,ru,49,F,master,mobile,panel,16.94842200241874
R0258,1,1,3,3,3,3,2,3,3,3,3,3,3,2,3,1,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,4,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,5,2,2,3,3,3,3,3,3,3,1,1,3,5,3,3,3,3,3,3,3,3,DE,de,38,F,master,mobile,ads,17.47848320853415
R0259,1,1,3,3,4,3,3,2,3,3,3,3,5,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,4,3,3,1,2,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,DE,de,35,F,master,desktop,panel,16.492027590642092
R0260,1,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,1,3,1,DE,de,30,M,secondary,desktop,organic,17.163509433053814
R0261,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,5,1,3,3,3,3,2,3,3,3,3,4,3,3,3,3,4,3,3,3,5,3,3,1,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,US,en,64,F,secondary,mobile,panel,14.757975050111503
R0262,1,0,1,3,5,3,4,5,2,4,3,4,1,4,4,4,1,2,1,3,4,5,4,3,1,2,4,4,2,3,5,1,3,3,4,4,1,4,1,3,4,3,5,3,1,1,4,2,4,1,3,3,2,4,1,3,3,5,5,5,3,4,5,3,4,1,1,4,1,1,4,3,2,4,4,3,3,4,4,5,2,3,2,2,5,2,1,4,3,2,4,5,5,5,1,US,en,48,F,master,mobile,ads,17.90583406686142
R0263,0,0,4,2,3,1,3,2,2,3,2,4,4,3,5,2,4,5,4,4,4,4,2,4,5,4,3,5,4,3,3,2,1,3,3,5,4,5,1,3,4,4,2,4,2,3,3,5,1,1,3,3,3,5,4,1,3,3,1,1,4,5,5,1,5,2,4,5,3,1,4,3,1,2,2,2,3,3,4,2,4,4,4,3,5,2,1,2,4,1,5,1,5,3,1,US,en,46,M,phd,mobile,panel,18.619812981720816
R0264,0,1,1,2,5,2,1,2,1,5,5,4,1,3,5,3,3,4,5,2,3,3,2,1,4,5,1,2,5,2,1,3,5,3,1,5,5,4,5,2,5,5,5,3,3,2,1,5,3,5,4,1,3,3,3,1,3,3,2,4,2,3,1,1,3,2,5,3,2,1,1,1,5,5,1,5,5,5,5,2,3,1,4,3,4,5,5,2,2,2,5,3,3,1,5,RU,ru,52,M,bachelor,desktop,organic,16.945448272028898
R0265,1,0,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,2,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,IN,en,37,F,master,desktop,organic,15.306861005426072
R0266,1,0,5,5,2,3,2,3,3,1,2,5,5,1,5,1,3,5,2,3,3,4,2,3,4,5,2,4,4,4,1,1,4,1,1,3,3,4,1,3,3,1,1,4,2,3,3,4,2,2,3,3,4,2,1,2,3,5,1,5,3,4,4,4,5,5,5,4,3,1,4,1,3,2,3,4,4,3,3,2,2,2,3,4,4,4,1,2,5,2,2,5,4,3,2,US,en,34,F,master,mobile,panel,15.17255858620278
R0267,0,1,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,DE,de,25,M,phd,mobile,organic,16.697485508155363
R0268,1,0,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,4,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,1,3,3,3,3,3,3,1,3,3,3,3,4,3,3,3,1,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,RU,ru,43,F,phd,desktop,ads,15.45455393644734
R0269,1,0,5,3,5,5,2,4,2,4,2,3,2,2,1,1,3,1,2,5,1,1,2,4,1,4,3,3,4,4,1,2,3,4,4,3,3,1,5,3,1,3,3,3,4,2,1,2,5,3,5,2,3,2,2,3,5,3,5,4,4,1,5,4,4,5,5,4,3,3,1,2,5,3,5,4,2,5,2,2,3,2,2,1,2,4,3,4,1,1,3,1,1,1,3,RU,ru,52,F,phd,mobile,organic,16.00524722710867
R0270,0,0,3,3,3,3,3,3,3,3,3,3,1,5,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,RU,ru,22,F,secondary,mobile,organic,17.277005345613947
R0271,1,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,1,5,3,3,3,3,3,2,3,4,3,1,3,3,3,3,5,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,5,5,3,3,3,3,3,2,2,4,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,DE,de,41,F,phd,mobile,organic,16.73175431741621
R0272,0,0,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,2,3,1,2,3,3,4,2,3,3,3,3,3,3,3,3,2,3,3,3,3,1,3,3,3,3,3,3,3,3,IN,en,45,M,bachelor,desktop,ads,18.421276862828165
R0273,0,1,3,3,3,2,3,3,3,3,3,3,3,3,3,1,3,3,3,4,5,3,3,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,4,3,3,3,3,3,4,5,3,3,3,3,3,3,3,3,3,3,IN,en,23,F,phd,mobile,ads,15.92727491799246
R0274,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,5,4,3,3,3,3,3,5,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,RU,ru,29,M,phd,mobile,panel,16.976611297406897
R0275,1,1,4,3,3,2,2,2,4,3,4,4,1,4,5,5,5,5,4,3,1,4,5,3,5,1,5,2,3,2,5,1,5,2,4,1,2,3,3,4,3,3,2,1,1,5,1,1,1,5,3,4,2,1,5,3,4,5,2,3,3,2,4,2,3,4,1,1,5,1,1,1,1,5,2,3,5,3,5,2,3,2,5,4,4,3,2,3,3,3,2,3,3,4,4,US,en,35,M,phd,desktop,organic,26.795417230184935
R0276,1,1,2,2,1,4,3,2,2,3,3,5,5,2,1,2,2,2,5,4,5,2,1,4,1,4,5,1,1,1,4,1,5,1,4,3,1,2,2,5,1,5,1,1,1,5,1,1,1,5,2,4,1,1,5,1,3,5,3,2,3,4,2,3,4,3,4,3,3,1,3,1,1,5,2,1,5,5,2,3,3,4,3,5,3,1,2,3,1,1,3,1,3,1,5,RU,ru,19,F,phd,desktop,panel,25.932342639023382
R0277,1,0,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,4,3,1,3,3,2,3,3,3,3,2,3,3,3,2,3,4,3,3,3,3,3,1,3,3,3,2,2,3,3,3,1,3,3,2,3,3,3,1,3,1,3,3,US,en,38,F,phd,mobile,ads,16.60489484230896
R0278,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,3,4,2,3,DE,de,61,M,master,desktop,panel,16.708099164522633
R0279,1,1,3,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,5,3,4,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,3,5,4,3,3,3,3,3,US,en,50,M,secondary,mobile,organic,18.641844117011974
R0280,0,1,5,5,3,4,4,1,5,1,5,4,1,3,2,5,2,2,3,1,1,4,2,1,3,2,1,1,3,2,1,5,3,4,2,3,2,4,4,1,1,5,5,1,2,3,5,5,2,1,4,3,2,4,1,2,4,1,5,2,2,4,2,5,5,1,5,2,1,4,5,2,5,1,2,2,2,5,4,1,5,5,5,3,2,5,2,4,3,3,4,4,2,1,2,US,en,19,M,phd,mobile,panel,17.650063715841593
R0281,1,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,1,5,3,3,3,3,3,4,3,3,3,3,3,1,3,3,3,1,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,4,1,3,3,3,5,1,3,3,3,3,3,3,3,4,1,3,3,3,3,3,3,3,3,3,3,3,US,en,51,F,phd,mobile,ads,15.722631817339016
R0282,0,0,2,3,2,1,3,1,4,4,5,5,1,1,4,2,5,5,3,3,4,3,3,3,3,2,1,5,5,5,5,4,4,2,3,2,4,4,3,2,2,4,2,1,3,1,2,1,5,4,1,5,4,2,1,4,5,5,3,5,4,3,5,3,2,5,5,5,2,4,4,1,3,3,4,3,4,3,5,3,5,4,2,1,5,3,2,2,3,1,5,3,5,2,3,IN,en,37,M,bachelor,mobile,organic,17.956232138773245
R0283,1,1,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,3,3,3,3,3,3,3,3,3,1,2,3,3,3,3,3,3,4,5,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,1,3,3,3,3,4,3,3,US,en,28,F,secondary,mobile,panel,17.39111980479477
R0284,1,1,3,5,5,1,5,5,5,5,5,2,1,5,2,2,1,1,3,4,3,2,3,4,2,2,5,2,1,1,3,2,3,1,1,5,4,4,5,1,5,1,5,3,5,2,4,5,5,2,5,2,1,5,2,5,3,3,4,3,5,4,3,5,3,4,4,3,3,5,3,5,3,3,4,4,1,3,4,4,4,3,5,5,3,3,2,5,1,5,1,2,5,2,5,RU,ru,23,F,phd,desktop,ads,30.027491646113017
R0285,0,0,3,3,5,1,1,4,1,3,1,2,1,2,3,4,3,5,3,4,5,5,3,1,5,1,2,5,3,4,3,1,3,4,3,4,3,2,4,5,4,4,4,2,5,5,5,4,3,3,1,4,3,2,1,4,3,5,2,5,3,4,1,3,2,5,5,3,3,5,3,4,1,2,3,5,5,3,5,1,3,4,3,4,2,5,1,2,2,4,5,3,5,5,4,IN,en,60,M,phd,mobile,organic,16.752245020732655
R0286,0,1,3,3,1,2,1,4,5,5,5,5,2,3,4,2,4,3,1,3,1,3,2,3,3,4,1,5,1,1,2,3,2,4,4,3,2,3,4,2,3,4,1,1,5,5,1,1,1,4,1,5,3,3,5,4,3,1,3,3,5,5,1,4,2,3,2,2,4,2,4,5,4,4,4,5,2,3,5,3,3,2,3,2,2,1,5,5,1,5,5,3,1,1,2,US,en,37,M,bachelor,desktop,organic,17.679091928586004
R0287,1,1,3,3,1,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,4,3,3,4,1,2,3,3,1,3,3,3,3,2,3,3,3,3,3,3,3,1,3,5,3,5,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,3,3,3,3,US,en,25,M,secondary,mobile,ads,16.012502040830324
R0288,1,1,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,3,3,2,3,3,3,3,3,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,5,3,3,3,1,3,3,5,3,1,3,5,3,3,3,1,3,3,3,3,3,3,3,US,en,38,M,phd,mobile,organic,15.98917893383404
R0289,0,1,3,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,2,3,3,5,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,4,2,3,3,3,3,1,3,3,3,3,3,3,4,3,3,3,3,3,DE,de,56,M,bachelor,mobile,ads,17.205088135764758
R0290,1,1,3,3,3,3,3,4,3,3,3,3,1,3,3,3,5,3,3,3,3,3,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,4,3,3,5,3,3,4,3,3,3,3,3,2,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,4,3,RU,ru,18,F,bachelor,mobile,ads,17.912131539175174
R0291,1,1,3,3,3,2,3,2,3,3,2,3,3,3,1,1,3,3,3,3,3,3,2,3,3,5,3,3,3,3,3,3,4,3,3,2,3,3,3,5,3,4,3,3,1,5,3,3,3,3,3,3,3,4,2,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,1,3,3,2,3,3,5,3,3,3,3,3,3,3,3,3,1,4,3,3,3,3,3,DE,de,29,F,master,desktop,ads,18.8392640053347
