respondent_id,scale,item_id,key,reverse,response,keyed_score
R0006,SD3_mac,SD3_mac_09,-,True,5,1
R0006,SD3_narc,SD3_narc_01,+,False,3,3
R0006,SD3_narc,SD3_narc_02,+,False,2,2
R0006,SD3_narc,SD3_narc_03,+,False,3,3
R0006,SD3_narc,SD3_narc_04,+,False,3,3
R0006,SD3_narc,SD3_narc_05,-,True,3,3
R0006,SD3_narc,SD3_narc_06,+,False,3,3
R0006,SD3_narc,SD3_narc_07,+,False,3,3
R0006,SD3_narc,SD3_narc_08,+,False,3,3
R0006,SD3_narc,SD3_narc_09,-,True,3,3
R0006,HSQ_aff,HSQ_aff_01,-,True,2,4
R0006,HSQ_aff,HSQ_aff_02,+,False,3,3
R0006,HSQ_aff,HSQ_aff_03,+,False,3,3
R0006,HSQ_aff,HSQ_aff_04,+,False,3,3
R0006,HSQ_aff,HSQ_aff_05,-,True,3,3
R0006,HSQ_aff,HSQ_aff_06,+,False,3,3
R0006,HSQ_aff,HSQ_aff_07,-,True,3,3
R0006,HSQ_aff,HSQ_aff_08,+,False,2,2
R0006,HSQ_self,HSQ_self_01,+,False,3,3
R0006,HSQ_self,HSQ_self_02,+,False,3,3
R0006,HSQ_self,HSQ_self_03,+,False,3,3
R0006,HSQ_self,HSQ_self_04,-,True,4,2
R0006,HSQ_self,HSQ_self_05,+,False,3,3
R0006,HSQ_self,HSQ_self_06,+,False,3,3
R0006,HSQ_self,HSQ_self_07,+,False,4,4
R0006,HSQ_self,HSQ_self_08,-,True,3,3
R0006,HSQ_aggr,HSQ_aggr_01,-,True,2,4
R0006,HSQ_aggr,HSQ_aggr_02,+,False,3,3
R0006,HSQ_aggr,HSQ_aggr_03,+,False,3,3
R0006,HSQ_aggr,HSQ_aggr_04,+,False,3,3
R0006,HSQ_aggr,HSQ_aggr_05,+,False,5,5
R0006,HSQ_aggr,HSQ_aggr_06,-,True,5,1
R0006,HSQ_aggr,HSQ_aggr_07,+,False,3,3
R0006,HSQ_aggr,HSQ_aggr_08,-,True,3,3
R0006,HSQ_soci,HSQ_soci_01,-,True,3,3
R0006,HSQ_soci,HSQ_soci_02,+,False,3,3
R0006,HSQ_soci,HSQ_soci_03,-,True,3,3
R0006,HSQ_soci,HSQ_soci_04,-,True,5,1
R0006,HSQ_soci,HSQ_soci_05,+,False,3,3
R0006,HSQ_soci,HSQ_soci_06,-,True,3,3
R0006,HSQ_soci,HSQ_soci_07,+,False,3,3
R0006,HSQ_soci,HSQ_soci_08,+,False,3,3
R0006,ATTN,ATTN_1,=5,False,5,1
R0006,ATTN,ATTN_2,=5,False,3,0
R0007,BIAS,BIAS_01,+,False,2,2
R0007,BIAS,BIAS_02,+,False,3,3
R0007,BIAS,BIAS_03,+,False,1,1
R0007,BIAS,BIAS_04,-,True,2,4
R0007,BIAS,BIAS_05,+,False,3,3
R0007,BIAS,BIAS_06,+,False,4,4
R0007,BIAS,BIAS_07,+,False,3,3
R0007,BIAS,BIAS_08,+,False,1,1
R0007,BIAS,BIAS_09,+,False,1,1
R0007,BIAS,BIAS_10,-,True,3,3
R0007,BIAS,BIAS_11,-,True,4,2
R0007,BIAS,BIAS_12,+,False,3,3
R0007,DOI,DOI_01,+,False,5,5
R0007,DOI,DOI_02,+,False,2,2
R0007,DOI,DOI_03,+,False,4,4
R0007,DOI,DOI_04,+,False,1,1
R0007,DOI,DOI_05,-,True,3,3
R0007,DOI,DOI_06,-,True,1,5
R0007,DOI,DOI_07,-,True,1,5
R0007,DOI,DOI_08,+,False,1,1
R0007,DOI,DOI_09,+,False,3,3
R0007,DOI,DOI_10,-,True,2,4
R0007,DOI,DOI_11,+,False,4,4
R0007,DOI,DOI_12,-,True,2,4
R0007,NPI,NPI_01,+,False,5,5
R0007,NPI,NPI_02,-,True,2,4
R0007,NPI,NPI_03,+,False,5,5
R0007,NPI,NPI_04,+,False,1,1
R0007,NPI,NPI_05,+,False,5,5
R0007,NPI,NPI_06,+,False,4,4
R0007,NPI,NPI_07,-,True,3,3
R0007,NPI,NPI_08,+,False,3,3
R0007,NPI,NPI_09,+,False,3,3
R0007,NPI,NPI_10,+,False,5,5
R0007,SD3_psy,SD3_psy_01,+,False,3,3
R0007,SD3_psy,SD3_psy_02,-,True,3,3
R0007,SD3_psy,SD3_psy_03,+,False,4,4
R0007,SD3_psy,SD3_psy_04,-,True,3,3
R0007,SD3_psy,SD3_psy_05,+,False,3,3
R0007,SD3_psy,SD3_psy_06,+,False,4,4
R0007,SD3_psy,SD3_psy_07,-,True,1,5
R0007,SD3_psy,SD3_psy_08,+,False,4,4
R0007,SD3_psy,SD3_psy_09,-,True,4,2
R0007,SD3_mac,SD3_mac_01,-,True,3,3
R0007,SD3_mac,SD3_mac_02,+,False,3,3
R0007,SD3_mac,SD3_mac_03,+,False,2,2
R0007,SD3_mac,SD3_mac_04,+,False,1,1
R0007,SD3_mac,SD3_mac_05,+,False,1,1
R0007,SD3_mac,SD3_mac_06,-,True,3,3
R0007,SD3_mac,SD3_mac_07,+,False,3,3
R0007,SD3_mac,SD3_mac_08,+,False,4,4
R0007,SD3_mac,SD3_mac_09,-,True,3,3
R0007,SD3_narc,SD3_narc_01,+,False,3,3
R0007,SD3_narc,SD3_narc_02,+,False,4,4
R0007,SD3_narc,SD3_narc_03,+,False,3,3
R0007,SD3_narc,SD3_narc_04,+,False,4,4
R0007,SD3_narc,SD3_narc_05,-,True,3,3
R0007,SD3_narc,SD3_narc_06,+,False,2,2
R0007,SD3_narc,SD3_narc_07,+,False,2,2
R0007,SD3_narc,SD3_narc_08,+,False,3,3
R0007,SD3_narc,SD3_narc_09,-,True,1,5
R0007,HSQ_aff,HSQ_aff_01,-,True,2,4
R0007,HSQ_aff,HSQ_aff_02,+,False,4,4
R0007,HSQ_aff,HSQ_aff_03,+,False,4,4
R0007,HSQ_aff,HSQ_aff_04,+,False,1,1
R0007,HSQ_aff,HSQ_aff_05,-,True,3,3
R0007,HSQ_aff,HSQ_aff_06,+,False,1,1
R0007,HSQ_aff,HSQ_aff_07,-,True,4,2
R0007,HSQ_aff,HSQ_aff_08,+,False,5,5
R0007,HSQ_self,HSQ_self_01,+,False,5,5
R0007,HSQ_self,HSQ_self_02,+,False,5,5
R0007,HSQ_self,HSQ_self_03,+,False,3,3
R0007,HSQ_self,HSQ_self_04,-,True,3,3
R0007,HSQ_self,HSQ_self_05,+,False,4,4
R0007,HSQ_self,HSQ_self_06,+,False,2,2
R0007,HSQ_self,HSQ_self_07,+,False,3,3
R0007,HSQ_self,HSQ_self_08,-,True,1,5
R0007,HSQ_aggr,HSQ_aggr_01,-,True,4,2
R0007,HSQ_aggr,HSQ_aggr_02,+,False,3,3
R0007,HSQ_aggr,HSQ_aggr_03,+,False,4,4
R0007,HSQ_aggr,HSQ_aggr_04,+,False,1,1
R0007,HSQ_aggr,HSQ_aggr_05,+,False,2,2
R0007,HSQ_aggr,HSQ_aggr_06,-,True,5,1
R0007,HSQ_aggr,HSQ_aggr_07,+,False,1,1
R0007,HSQ_aggr,HSQ_aggr_08,-,True,1,5
R0007,HSQ_soci,HSQ_soci_01,-,True,1,5
R0007,HSQ_soci,HSQ_soci_02,+,False,1,1
R0007,HSQ_soci,HSQ_soci_03,-,True,1,5
R0007,HSQ_soci,HSQ_soci_04,-,True,4,2
R0007,HSQ_soci,HSQ_soci_05,+,False,2,2
R0007,HSQ_soci,HSQ_soci_06,-,True,1,5
R0007,HSQ_soci,HSQ_soci_07,+,False,4,4
R0007,HSQ_soci,HSQ_soci_08,+,False,3,3
R0007,ATTN,ATTN_1,=5,False,5,1
R0007,ATTN,ATTN_2,=5,False,5,1
R0008,BIAS,BIAS_01,+,False,3,3
R0008,BIAS,BIAS_02,+,False,3,3
R0008,BIAS,BIAS_03,+,False,3,3
R0008,BIAS,BIAS_04,-,True,3,3
R0008,BIAS,BIAS_05,+,False,3,3
R0008,BIAS,BIAS_06,+,False,3,3
R0008,BIAS,BIAS_07,+,False,3,3
R0008,BIAS,BIAS_08,+,False,3,3
R0008,BIAS,BIAS_09,+,False,3,3
R0008,BIAS,BIAS_10,-,True,4,2
R0008,BIAS,BIAS_11,-,True,3,3
R0008,BIAS,BIAS_12,+,False,3,3
R0008,DOI,DOI_01,+,False,3,3
R0008,DOI,DOI_02,+,False,3,3
R0008,DOI,DOI_03,+,False,3,3
R0008,DOI,DOI_04,+,False,3,3
R0008,DOI,DOI_05,-,True,1,5
R0008,DOI,DOI_06,-,True,3,3
R0008,DOI,DOI_07,-,True,3,3
R0008,DOI,DOI_08,+,False,3,3
R0008,DOI,DOI_09,+,False,2,2
R0008,DOI,DOI_10,-,True,3,3
R0008,DOI,DOI_11,+,False,3,3
R0008,DOI,DOI_12,-,True,1,5
R0008,NPI,NPI_01,+,False,2,2
R0008,NPI,NPI_02,-,True,3,3
R0008,NPI,NPI_03,+,False,2,2
R0008,NPI,NPI_04,+,False,3,3
R0008,NPI,NPI_05,+,False,3,3
R0008,NPI,NPI_06,+,False,1,1
R0008,NPI,NPI_07,-,True,3,3
R0008,NPI,NPI_08,+,False,3,3
R0008,NPI,NPI_09,+,False,3,3
R0008,NPI,NPI_10,+,False,3,3
R0008,SD3_psy,SD3_psy_01,+,False,3,3
R0008,SD3_psy,SD3_psy_02,-,True,3,3
R0008,SD3_psy,SD3_psy_03,+,False,3,3
R0008,SD3_psy,SD3_psy_04,-,True,3,3
R0008,SD3_psy,SD3_psy_05,+,False,3,3
R0008,SD3_psy,SD3_psy_06,+,False,3,3
R0008,SD3_psy,SD3_psy_07,-,True,3,3
R0008,SD3_psy,SD3_psy_08,+,False,3,3
R0008,SD3_psy,SD3_psy_09,-,True,3,3
R0008,SD3_mac,SD3_mac_01,-,True,3,3
R0008,SD3_mac,SD3_mac_02,+,False,3,3
R0008,SD3_mac,SD3_mac_03,+,False,3,3
R0008,SD3_mac,SD3_mac_04,+,False,3,3
R0008,SD3_mac,SD3_mac_05,+,False,3,3
R0008,SD3_mac,SD3_mac_06,-,True,3,3
R0008,SD3_mac,SD3_mac_07,+,False,3,3
R0008,SD3_mac,SD3_mac_08,+,False,3,3
R0008,SD3_mac,SD3_mac_09,-,True,3,3
R0008,SD3_narc,SD3_narc_01,+,False,3,3
R0008,SD3_narc,SD3_narc_02,+,False,3,3
R0008,SD3_narc,SD3_narc_03,+,False,3,3
R0008,SD3_narc,SD3_narc_04,+,False,5,5
R0008,SD3_narc,SD3_narc_05,-,True,3,3
R0008,SD3_narc,SD3_narc_06,+,False,3,3
R0008,SD3_narc,SD3_narc_07,+,False,3,3
R0008,SD3_narc,SD3_narc_08,+,False,3,3
R0008,SD3_narc,SD3_narc_09,-,True,3,3
R0008,HSQ_aff,HSQ_aff_01,-,True,2,4
R0008,HSQ_aff,HSQ_aff_02,+,False,3,3
R0008,HSQ_aff,HSQ_aff_03,+,False,3,3
R0008,HSQ_aff,HSQ_aff_04,+,False,3,3
R0008,HSQ_aff,HSQ_aff_05,-,True,3,3
R0008,HSQ_aff,HSQ_aff_06,+,False,3,3
R0008,HSQ_aff,HSQ_aff_07,-,True,3,3
R0008,HSQ_aff,HSQ_aff_08,+,False,3,3
R0008,HSQ_self,HSQ_self_01,+,False,3,3
R0008,HSQ_self,HSQ_self_02,+,False,3,3
R0008,HSQ_self,HSQ_self_03,+,False,3,3
R0008,HSQ_self,HSQ_self_04,-,True,3,3
R0008,HSQ_self,HSQ_self_05,+,False,3,3
R0008,HSQ_self,HSQ_self_06,+,False,3,3
R0008,HSQ_self,HSQ_self_07,+,False,3,3
R0008,HSQ_self,HSQ_self_08,-,True,3,3
R0008,HSQ_aggr,HSQ_aggr_01,-,True,3,3
R0008,HSQ_aggr,HSQ_aggr_02,+,False,4,4
R0008,HSQ_aggr,HSQ_aggr_03,+,False,3,3
R0008,HSQ_aggr,HSQ_aggr_04,+,False,3,3
R0008,HSQ_aggr,HSQ_aggr_05,+,False,3,3
R0008,HSQ_aggr,HSQ_aggr_06,-,True,3,3
R0008,HSQ_aggr,HSQ_aggr_07,+,False,3,3
R0008,HSQ_aggr,HSQ_aggr_08,-,True,3,3
R0008,HSQ_soci,HSQ_soci_01,-,True,3,3
R0008,HSQ_soci,HSQ_soci_02,+,False,3,3
R0008,HSQ_soci,HSQ_soci_03,-,True,3,3
R0008,HSQ_soci,HSQ_soci_04,-,True,3,3
R0008,HSQ_soci,HSQ_soci_05,+,False,3,3
R0008,HSQ_soci,HSQ_soci_06,-,True,3,3
R0008,HSQ_soci,HSQ_soci_07,+,False,3,3
R0008,HSQ_soci,HSQ_soci_08,+,False,3,3
R0008,ATTN,ATTN_1,=5,False,5,1
R0008,ATTN,ATTN_2,=5,False,5,1
R0009,BIAS,BIAS_01,+,False,1,1
R0009,BIAS,BIAS_02,+,False,2,2
R0009,BIAS,BIAS_03,+,False,1,1
R0009,BIAS,BIAS_04,-,True,5,1
R0009,BIAS,BIAS_05,+,False,3,3
R0009,BIAS,BIAS_06,+,False,3,3
R0009,BIAS,BIAS_07,+,False,3,3
R0009,BIAS,BIAS_08,+,False,4,4
R0009,BIAS,BIAS_09,+,False,2,2
R0009,BIAS,BIAS_10,-,True,2,4
R0009,BIAS,BIAS_11,-,True,3,3
R0009,BIAS,BIAS_12,+,False,1,1
R0009,DOI,DOI_01,+,False,3,3
R0009,DOI,DOI_02,+,False,1,1
R0009,DOI,DOI_03,+,False,4,4
R0009,DOI,DOI_04,+,False,3,3
R0009,DOI,DOI_05,-,True,3,3
R0009,DOI,DOI_06,-,True,1,5
R0009,DOI,DOI_07,-,True,3,3
R0009,DOI,DOI_08,+,False,3,3
R0009,DOI,DOI_09,+,False,5,5
R0009,DOI,DOI_10,-,True,5,1
R0009,DOI,DOI_11,+,False,4,4
R0009,DOI,DOI_12,-,True,1,5
R0009,NPI,NPI_01,+,False,5,5
R0009,NPI,NPI_02,-,True,4,2
R0009,NPI,NPI_03,+,False,1,1
R0009,NPI,NPI_04,+,False,4,4
R0009,NPI,NPI_05,+,False,2,2
R0009,NPI,NPI_06,+,False,4,4
R0009,NPI,NPI_07,-,True,1,5
R0009,NPI,NPI_08,+,False,3,3
R0009,NPI,NPI_09,+,False,2,2
R0009,NPI,NPI_10,+,False,4,4
R0009,SD3_psy,SD3_psy_01,+,False,4,4
R0009,SD3_psy,SD3_psy_02,-,True,4,2
R0009,SD3_psy,SD3_psy_03,+,False,3,3
R0009,SD3_psy,SD3_psy_04,-,True,4,2
R0009,SD3_psy,SD3_psy_05,+,False,1,1
R0009,SD3_psy,SD3_psy_06,+,False,5,5
R0009,SD3_psy,SD3_psy_07,-,True,3,3
R0009,SD3_psy,SD3_psy_08,+,False,2,2
R0009,SD3_psy,SD3_psy_09,-,True,1,5
R0009,SD3_mac,SD3_mac_01,-,True,3,3
R0009,SD3_mac,SD3_mac_02,+,False,4,4
R0009,SD3_mac,SD3_mac_03,+,False,2,2
R0009,SD3_mac,SD3_mac_04,+,False,2,2
R0009,SD3_mac,SD3_mac_05,+,False,3,3
R0009,SD3_mac,SD3_mac_06,-,True,3,3
R0009,SD3_mac,SD3_mac_07,+,False,3,3
R0009,SD3_mac,SD3_mac_08,+,False,4,4
R0009,SD3_mac,SD3_mac_09,-,True,1,5
R0009,SD3_narc,SD3_narc_01,+,False,1,1
R0009,SD3_narc,SD3_narc_02,+,False,4,4
R0009,SD3_narc,SD3_narc_03,+,False,1,1
R0009,SD3_narc,SD3_narc_04,+,False,4,4
R0009,SD3_narc,SD3_narc_05,-,True,3,3
R0009,SD3_narc,SD3_narc_06,+,False,2,2
R0009,SD3_narc,SD3_narc_07,+,False,2,2
R0009,SD3_narc,SD3_narc_08,+,False,1,1
R0009,SD3_narc,SD3_narc_09,-,True,2,4
R0009,HSQ_aff,HSQ_aff_01,-,True,2,4
R0009,HSQ_aff,HSQ_aff_02,+,False,2,2
R0009,HSQ_aff,HSQ_aff_03,+,False,4,4
R0009,HSQ_aff,HSQ_aff_04,+,False,2,2
R0009,HSQ_aff,HSQ_aff_05,-,True,1,5
R0009,HSQ_aff,HSQ_aff_06,+,False,2,2
R0009,HSQ_aff,HSQ_aff_07,-,True,5,1
R0009,HSQ_aff,HSQ_aff_08,+,False,2,2
R0009,HSQ_self,HSQ_self_01,+,False,1,1
R0009,HSQ_self,HSQ_self_02,+,False,3,3
R0009,HSQ_self,HSQ_self_03,+,False,2,2
R0009,HSQ_self,HSQ_self_04,-,True,3,3
R0009,HSQ_self,HSQ_self_05,+,False,4,4
R0009,HSQ_self,HSQ_self_06,+,False,2,2
R0009,HSQ_self,HSQ_self_07,+,False,2,2
R0009,HSQ_self,HSQ_self_08,-,True,2,4
R0009,HSQ_aggr,HSQ_aggr_01,-,True,5,1
R0009,HSQ_aggr,HSQ_aggr_02,+,False,1,1
R0009,HSQ_aggr,HSQ_aggr_03,+,False,5,5
R0009,HSQ_aggr,HSQ_aggr_04,+,False,2,2
R0009,HSQ_aggr,HSQ_aggr_05,+,False,5,5
R0009,HSQ_aggr,HSQ_aggr_06,-,True,1,5
R0009,HSQ_aggr,HSQ_aggr_07,+,False,2,2
R0009,HSQ_aggr,HSQ_aggr_08,-,True,5,1
R0009,HSQ_soci,HSQ_soci_01,-,True,5,1
R0009,HSQ_soci,HSQ_soci_02,+,False,3,3
R0009,HSQ_soci,HSQ_soci_03,-,True,4,2
R0009,HSQ_soci,HSQ_soci_04,-,True,2,4
R0009,HSQ_soci,HSQ_soci_05,+,False,3,3
R0009,HSQ_soci,HSQ_soci_06,-,True,2,4
R0009,HSQ_soci,HSQ_soci_07,+,False,2,2
R0009,HSQ_soci,HSQ_soci_08,+,False,2,2
R0009,ATTN,ATTN_1,=5,False,1,0
R0009,ATTN,ATTN_2,=5,False,1,0
R0010,BIAS,BIAS_01,+,False,3,3
R0010,BIAS,BIAS_02,+,False,3,3
R0010,BIAS,BIAS_03,+,False,3,3
R0010,BIAS,BIAS_04,-,True,4,2
R0010,BIAS,BIAS_05,+,False,4,4
R0010,BIAS,BIAS_06,+,False,3,3
R0010,BIAS,BIAS_07,+,False,3,3
R0010,BIAS,BIAS_08,+,False,3,3
R0010,BIAS,BIAS_09,+,False,3,3
R0010,BIAS,BIAS_10,-,True,3,3
R0010,BIAS,BIAS_11,-,True,5,1
R0010,BIAS,BIAS_12,+,False,4,4
R0010,DOI,DOI_01,+,False,3,3
R0010,DOI,DOI_02,+,False,3,3
R0010,DOI,DOI_03,+,False,3,3
R0010,DOI,DOI_04,+,False,3,3
R0010,DOI,DOI_05,-,True,3,3
R0010,DOI,DOI_06,-,True,3,3
R0010,DOI,DOI_07,-,True,3,3
R0010,DOI,DOI_08,+,False,3,3
R0010,DOI,DOI_09,+,False,3,3
R0010,DOI,DOI_10,-,True,3,3
R0010,DOI,DOI_11,+,False,3,3
R0010,DOI,DOI_12,-,True,3,3
R0010,NPI,NPI_01,+,False,3,3
R0010,NPI,NPI_02,-,True,3,3
R0010,NPI,NPI_03,+,False,3,3
R0010,NPI,NPI_04,+,False,3,3
R0010,NPI,NPI_05,+,False,3,3
R0010,NPI,NPI_06,+,False,3,3
R0010,NPI,NPI_07,-,True,3,3
R0010,NPI,NPI_08,+,False,3,3
R0010,NPI,NPI_09,+,False,4,4
R0010,NPI,NPI_10,+,False,3,3
R0010,SD3_psy,SD3_psy_01,+,False,3,3
R0010,SD3_psy,SD3_psy_02,-,True,3,3
R0010,SD3_psy,SD3_psy_03,+,False,3,3
R0010,SD3_psy,SD3_psy_04,-,True,3,3
R0010,SD3_psy,SD3_psy_05,+,False,2,2
R0010,SD3_psy,SD3_psy_06,+,False,3,3
R0010,SD3_psy,SD3_psy_07,-,True,3,3
R0010,SD3_psy,SD3_psy_08,+,False,3,3
R0010,SD3_psy,SD3_psy_09,-,True,3,3
R0010,SD3_mac,SD3_mac_01,-,True,3,3
R0010,SD3_mac,SD3_mac_02,+,False,3,3
R0010,SD3_mac,SD3_mac_03,+,False,3,3
R0010,SD3_mac,SD3_mac_04,+,False,3,3
R0010,SD3_mac,SD3_mac_05,+,False,3,3
R0010,SD3_mac,SD3_mac_06,-,True,3,3
R0010,SD3_mac,SD3_mac_07,+,False,3,3
R0010,SD3_mac,SD3_mac_08,+,False,3,3
R0010,SD3_mac,SD3_mac_09,-,True,3,3
R0010,SD3_narc,SD3_narc_01,+,False,3,3
R0010,SD3_narc,SD3_narc_02,+,False,3,3
R0010,SD3_narc,SD3_narc_03,+,False,3,3
R0010,SD3_narc,SD3_narc_04,+,False,3,3
R0010,SD3_narc,SD3_narc_05,-,True,3,3
R0010,SD3_narc,SD3_narc_06,+,False,3,3
R0010,SD3_narc,SD3_narc_07,+,False,3,3
R0010,SD3_narc,SD3_narc_08,+,False,3,3
R0010,SD3_narc,SD3_narc_09,-,True,3,3
R0010,HSQ_aff,HSQ_aff_01,-,True,3,3
R0010,HSQ_aff,HSQ_aff_02,+,False,3,3
R0010,HSQ_aff,HSQ_aff_03,+,False,3,3
R0010,HSQ_aff,HSQ_aff_04,+,False,3,3
R0010,HSQ_aff,HSQ_aff_05,-,True,3,3
R0010,HSQ_aff,HSQ_aff_06,+,False,3,3
R0010,HSQ_aff,HSQ_aff_07,-,True,3,3
R0010,HSQ_aff,HSQ_aff_08,+,False,3,3
R0010,HSQ_self,HSQ_self_01,+,False,3,3
R0010,HSQ_self,HSQ_self_02,+,False,3,3
R0010,HSQ_self,HSQ_self_03,+,False,3,3
R0010,HSQ_self,HSQ_self_04,-,True,3,3
R0010,HSQ_self,HSQ_self_05,+,False,3,3
R0010,HSQ_self,HSQ_self_06,+,False,3,3
R0010,HSQ_self,HSQ_self_07,+,False,3,3
R0010,HSQ_self,HSQ_self_08,-,True,3,3
R0010,HSQ_aggr,HSQ_aggr_01,-,True,4,2
R0010,HSQ_aggr,HSQ_aggr_02,+,False,3,3
R0010,HSQ_aggr,HSQ_aggr_03,+,False,3,3
R0010,HSQ_aggr,HSQ_aggr_04,+,False,3,3
R0010,HSQ_aggr,HSQ_aggr_05,+,False,3,3
R0010,HSQ_aggr,HSQ_aggr_06,-,True,3,3
R0010,HSQ_aggr,HSQ_aggr_07,+,False,3,3
R0010,HSQ_aggr,HSQ_aggr_08,-,True,3,3
R0010,HSQ_soci,HSQ_soci_01,-,True,3,3
R0010,HSQ_soci,HSQ_soci_02,+,False,3,3
R0010,HSQ_soci,HSQ_soci_03,-,True,3,3
R0010,HSQ_soci,HSQ_soci_04,-,True,3,3
R0010,HSQ_soci,HSQ_soci_05,+,False,3,3
R0010,HSQ_soci,HSQ_soci_06,-,True,3,3
R0010,HSQ_soci,HSQ_soci_07,+,False,3,3
R0010,HSQ_soci,HSQ_soci_08,+,False,3,3
R0010,ATTN,ATTN_1,=5,False,5,1
R0010,ATTN,ATTN_2,=5,False,5,1
R0011,BIAS,BIAS_01,+,False,3,3
R0011,BIAS,BIAS_02,+,False,3,3
R0011,BIAS,BIAS_03,+,False,4,4
R0011,BIAS,BIAS_04,-,True,2,4
R0011,BIAS,BIAS_05,+,False,1,1
R0011,BIAS,BIAS_06,+,False,3,3
R0011,BIAS,BIAS_07,+,False,1,1
R0011,BIAS,BIAS_08,+,False,3,3
R0011,BIAS,BIAS_09,+,False,3,3
R0011,BIAS,BIAS_10,-,True,2,4
R0011,BIAS,BIAS_11,-,True,3,3
R0011,BIAS,BIAS_12,+,False,2,2
R0011,DOI,DOI_01,+,False,3,3
R0011,DOI,DOI_02,+,False,2,2
R0011,DOI,DOI_03,+,False,3,3
R0011,DOI,DOI_04,+,False,3,3
R0011,DOI,DOI_05,-,True,3,3
R0011,DOI,DOI_06,-,True,1,5
R0011,DOI,DOI_07,-,True,2,4
R0011,DOI,DOI_08,+,False,2,2
R0011,DOI,DOI_09,+,False,3,3
R0011,DOI,DOI_10,-,True,3,3
R0011,DOI,DOI_11,+,False,3,3
R0011,DOI,DOI_12,-,True,3,3
R0011,NPI,NPI_01,+,False,3,3
R0011,NPI,NPI_02,-,True,3,3
R0011,NPI,NPI_03,+,False,2,2
R0011,NPI,NPI_04,+,False,4,4
R0011,NPI,NPI_05,+,False,4,4
R0011,NPI,NPI_06,+,False,3,3
R0011,NPI,NPI_07,-,True,3,3
R0011,NPI,NPI_08,+,False,1,1
R0011,NPI,NPI_09,+,False,2,2
R0011,NPI,NPI_10,+,False,2,2
R0011,SD3_psy,SD3_psy_01,+,False,1,1
R0011,SD3_psy,SD3_psy_02,-,True,1,5
R0011,SD3_psy,SD3_psy_03,+,False,1,1
R0011,SD3_psy,SD3_psy_04,-,True,1,5
R0011,SD3_psy,SD3_psy_05,+,False,1,1
R0011,SD3_psy,SD3_psy_06,+,False,2,2
R0011,SD3_psy,SD3_psy_07,-,True,1,5
R0011,SD3_psy,SD3_psy_08,+,False,2,2
R0011,SD3_psy,SD3_psy_09,-,True,1,5
R0011,SD3_mac,SD3_mac_01,-,True,5,1
R0011,SD3_mac,SD3_mac_02,+,False,4,4
R0011,SD3_mac,SD3_mac_03,+,False,4,4
R0011,SD3_mac,SD3_mac_04,+,False,5,5
R0011,SD3_mac,SD3_mac_05,+,False,4,4
R0011,SD3_mac,SD3_mac_06,-,True,4,2
R0011,SD3_mac,SD3_mac_07,+,False,3,3
R0011,SD3_mac,SD3_mac_08,+,False,5,5
R0011,SD3_mac,SD3_mac_09,-,True,4,2
R0011,SD3_narc,SD3_narc_01,+,False,5,5
R0011,SD3_narc,SD3_narc_02,+,False,3,3
R0011,SD3_narc,SD3_narc_03,+,False,2,2
R0011,SD3_narc,SD3_narc_04,+,False,3,3
R0011,SD3_narc,SD3_narc_05,-,True,4,2
R0011,SD3_narc,SD3_narc_06,+,False,4,4
R0011,SD3_narc,SD3_narc_07,+,False,4,4
R0011,SD3_narc,SD3_narc_08,+,False,4,4
R0011,SD3_narc,SD3_narc_09,-,True,5,1
R0011,HSQ_aff,HSQ_aff_01,-,True,3,3
R0011,HSQ_aff,HSQ_aff_02,+,False,4,4
R0011,HSQ_aff,HSQ_aff_03,+,False,4,4
R0011,HSQ_aff,HSQ_aff_04,+,False,3,3
R0011,HSQ_aff,HSQ_aff_05,-,True,2,4
R0011,HSQ_aff,HSQ_aff_06,+,False,1,1
R0011,HSQ_aff,HSQ_aff_07,-,True,2,4
R0011,HSQ_aff,HSQ_aff_08,+,False,3,3
R0011,HSQ_self,HSQ_self_01,+,False,3,3
R0011,HSQ_self,HSQ_self_02,+,False,3,3
R0011,HSQ_self,HSQ_self_03,+,False,1,1
R0011,HSQ_self,HSQ_self_04,-,True,1,5
R0011,HSQ_self,HSQ_self_05,+,False,2,2
R0011,HSQ_self,HSQ_self_06,+,False,3,3
R0011,HSQ_self,HSQ_self_07,+,False,2,2
R0011,HSQ_self,HSQ_self_08,-,True,2,4
R0011,HSQ_aggr,HSQ_aggr_01,-,True,3,3
R0011,HSQ_aggr,HSQ_aggr_02,+,False,3,3
R0011,HSQ_aggr,HSQ_aggr_03,+,False,4,4
R0011,HSQ_aggr,HSQ_aggr_04,+,False,5,5
R0011,HSQ_aggr,HSQ_aggr_05,+,False,3,3
R0011,HSQ_aggr,HSQ_aggr_06,-,True,3,3
R0011,HSQ_aggr,HSQ_aggr_07,+,False,3,3
R0011,HSQ_aggr,HSQ_aggr_08,-,True,3,3
R0011,HSQ_soci,HSQ_soci_01,-,True,3,3
R0011,HSQ_soci,HSQ_soci_02,+,False,3,3
R0011,HSQ_soci,HSQ_soci_03,-,True,1,5
R0011,HSQ_soci,HSQ_soci_04,-,True,2,4
R0011,HSQ_soci,HSQ_soci_05,+,False,4,4
R0011,HSQ_soci,HSQ_soci_06,-,True,2,4
R0011,HSQ_soci,HSQ_soci_07,+,False,2,2
R0011,HSQ_soci,HSQ_soci_08,+,False,4,4
R0011,ATTN,ATTN_1,=5,False,5,1
