respondent_id,ATTN_1,ATTN_2,BIAS_01,BIAS_02,BIAS_03,BIAS_04,BIAS_05,BIAS_06,BIAS_07,BIAS_08,BIAS_09,BIAS_10,BIAS_11,BIAS_12,DOI_01,DOI_02,DOI_03,DOI_04,DOI_05,DOI_06,DOI_07,DOI_08,DOI_09,DOI_10,DOI_11,DOI_12,HSQ_aff_01,HSQ_aff_02,HSQ_aff_03,HSQ_aff_04,HSQ_aff_05,HSQ_aff_06,HSQ_aff_07,HSQ_aff_08,HSQ_aggr_01,HSQ_aggr_02,HSQ_aggr_03,HSQ_aggr_04,HSQ_aggr_05,HSQ_aggr_06,HSQ_aggr_07,HSQ_aggr_08,HSQ_self_01,HSQ_self_02,HSQ_self_03,HSQ_self_04,HSQ_self_05,HSQ_self_06,HSQ_self_07,HSQ_self_08,HSQ_soci_01,HSQ_soci_02,HSQ_soci_03,HSQ_soci_04,HSQ_soci_05,HSQ_soci_06,HSQ_soci_07,HSQ_soci_08,NPI_01,NPI_02,NPI_03,NPI_04,NPI_05,NPI_06,NPI_07,NPI_08,NPI_09,NPI_10,SD3_mac_01,SD3_mac_02,SD3_mac_03,SD3_mac_04,SD3_mac_05,SD3_mac_06,SD3_mac_07,SD3_mac_08,SD3_mac_09,SD3_narc_01,SD3_narc_02,SD3_narc_03,SD3_narc_04,SD3_narc_05,SD3_narc_06,SD3_narc_07,SD3_narc_08,SD3_narc_09,SD3_psy_01,SD3_psy_02,SD3_psy_03,SD3_psy_04,SD3_psy_05,SD3_psy_06,SD3_psy_07,SD3_psy_08,SD3_psy_09,country,language,age,gender,education,device,source,duration_sec
R0233,1,0,1,1,4,1,1,3,3,2,3,1,5,3,3,3,2,5,5,4,2,3,5,3,4,5,1,1,3,2,5,1,3,5,2,5,1,2,2,2,4,2,3,2,3,2,5,4,3,2,1,5,4,1,1,3,2,2,1,4,4,3,3,5,4,3,2,3,3,4,4,1,2,3,4,3,5,1,1,5,4,5,1,3,3,2,4,4,4,2,3,2,3,3,4,IN,en,45,M,bachelor,desktop,panel,18.18507977166671
R0234,0,0,5,3,5,3,2,4,1,5,2,3,1,3,5,3,2,2,2,3,4,5,4,4,1,3,4,3,5,3,3,1,4,4,2,3,5,3,2,5,4,2,2,3,2,2,5,1,2,3,5,5,4,3,3,5,4,3,3,4,1,2,1,5,1,4,3,3,1,3,3,2,2,4,2,5,3,2,2,5,2,2,3,1,5,1,5,4,3,5,4,5,5,3,4,DE,de,41,F,master,desktop,panel,16.150526004637186
R0235,1,1,2,3,2,3,5,2,4,4,3,2,2,5,2,5,4,3,4,3,3,5,1,1,4,4,1,1,2,2,1,1,1,4,3,1,5,5,4,2,1,4,3,2,5,3,3,4,4,2,3,2,5,3,3,2,3,2,1,2,1,4,4,1,1,1,1,1,3,2,1,3,2,2,3,4,3,4,3,5,3,3,4,5,5,2,4,3,3,4,2,4,1,3,2,DE,de,20,M,secondary,desktop,ads,15.707926614747244
R0236,1,1,5,5,1,2,5,2,5,1,5,5,5,5,2,5,2,4,5,2,3,5,1,2,4,5,2,2,2,3,1,1,2,4,5,3,3,3,4,3,4,1,3,4,3,2,3,3,2,2,2,3,3,1,4,2,3,2,4,3,3,1,2,4,4,3,5,3,5,5,1,5,5,3,5,4,4,3,1,1,5,5,1,2,2,1,4,4,2,2,1,3,2,3,3,IN,en,49,M,phd,mobile,organic,30.750696760997837
R0237,1,1,4,5,3,4,2,3,1,3,1,3,2,3,3,2,2,4,2,3,2,3,5,3,3,3,3,1,1,1,2,2,2,4,2,1,3,2,2,2,2,3,1,2,3,3,3,2,2,3,2,1,1,1,3,5,1,2,5,4,4,4,2,4,5,5,3,4,2,1,5,2,1,2,1,2,1,1,3,2,4,4,2,2,2,3,3,2,3,2,4,4,2,3,4,RU,ru,26,M,phd,mobile,organic,15.962709367077348
R0238,0,0,1,1,5,1,4,3,2,4,3,2,2,4,4,4,2,2,5,5,3,4,3,2,4,5,4,1,5,3,1,1,1,1,5,3,4,4,5,2,2,4,2,2,1,2,2,4,1,1,1,2,2,4,3,2,4,4,3,4,2,4,2,5,1,4,4,4,3,3,1,3,4,3,1,5,4,5,4,4,2,1,3,5,3,3,5,5,2,2,3,4,3,2,1,RU,ru,62,M,master,desktop,panel,17.06039146860279
R0239,1,1,5,5,2,2,4,1,4,1,4,5,3,4,4,2,2,3,2,4,5,3,4,2,1,2,4,3,5,3,4,5,5,4,5,3,1,3,2,3,5,1,3,3,4,3,2,1,4,3,2,1,1,1,1,5,1,1,4,4,3,2,5,4,3,4,4,4,1,3,4,1,2,2,1,1,1,5,5,4,2,1,5,5,5,5,5,5,5,5,1,5,5,5,5,IN,en,33,M,master,desktop,ads,18.28713274365258
R0240,1,1,5,4,3,1,5,1,4,2,5,5,4,5,3,1,3,3,1,5,5,1,5,4,2,1,1,1,1,1,1,3,2,3,2,1,3,5,4,1,1,4,3,3,3,3,4,4,2,2,5,3,3,2,4,2,5,3,1,2,2,4,3,4,2,2,1,1,5,4,3,5,5,4,4,4,5,2,1,1,4,5,1,1,2,1,4,4,4,4,4,3,3,3,4,IN,en,50,M,phd,mobile,organic,18.58742897070936
R0241,0,1,2,3,4,5,3,4,2,5,3,3,1,1,5,2,5,1,3,5,3,4,5,4,4,1,5,2,3,5,3,1,2,4,2,5,1,2,4,5,1,3,5,2,5,3,4,5,5,1,4,5,3,3,3,4,1,3,4,5,2,3,2,3,2,1,1,3,4,3,1,2,4,5,5,2,5,3,1,5,3,4,5,2,3,3,1,1,1,4,2,3,3,2,2,US,en,35,M,phd,mobile,panel,16.397350732866137
R0242,0,1,1,2,5,4,5,5,2,5,1,2,3,2,2,5,5,2,4,1,2,4,1,1,3,5,2,4,2,2,4,2,5,2,5,2,2,3,3,4,2,2,1,3,1,3,3,2,2,2,3,2,4,3,4,4,2,4,5,3,5,2,5,4,4,3,5,3,1,2,5,2,1,1,1,3,2,3,4,5,3,3,3,4,4,4,3,2,4,4,2,3,5,3,2,DE,de,37,M,master,mobile,organic,17.38086820805611
R0243,1,0,4,2,2,4,2,3,2,3,2,2,3,2,3,3,5,3,2,1,4,4,3,3,3,3,3,3,1,1,3,3,3,4,2,2,4,5,3,2,1,4,3,4,2,3,3,3,2,4,3,5,4,5,5,1,5,4,4,4,4,3,3,1,3,2,4,5,2,1,3,2,2,3,2,1,3,1,3,2,4,5,1,3,2,2,2,2,1,3,4,3,2,3,3,RU,ru,36,F,master,mobile,panel,15.855178501738312
R0244,1,0,2,4,3,2,2,1,4,5,3,4,3,4,1,4,4,5,2,2,1,5,3,3,4,5,2,3,2,2,2,3,2,5,5,4,1,1,1,4,5,2,5,1,5,5,5,5,5,1,2,4,3,4,4,2,5,3,3,1,1,5,1,4,1,2,1,1,2,5,4,3,3,5,4,4,3,2,3,2,1,3,1,2,3,3,1,4,3,3,3,2,3,3,4,US,en,65,M,phd,desktop,panel,17.05337483797016
R0245,1,0,1,1,4,3,3,4,3,5,1,2,1,3,3,5,5,3,2,2,3,2,4,4,1,3,2,4,2,2,2,4,2,3,2,4,2,2,2,4,5,3,2,3,3,2,3,2,3,3,4,4,5,5,4,3,4,4,2,1,1,5,1,1,2,1,1,1,1,3,4,2,4,1,3,2,5,5,4,5,2,2,4,5,3,3,3,4,4,4,2,4,3,4,3,DE,de,38,M,secondary,mobile,panel,16.64645483408062
R0246,1,1,3,3,4,3,2,5,2,2,3,2,3,3,4,4,2,5,2,2,1,3,2,2,4,5,3,1,3,3,4,3,3,2,3,3,2,1,1,5,5,3,2,5,2,3,4,2,3,5,3,3,5,2,2,3,3,4,1,2,2,4,2,2,3,3,2,1,3,1,5,3,2,3,3,2,3,2,4,4,2,4,2,2,2,3,1,1,2,1,5,1,1,2,3,IN,en,29,F,phd,desktop,organic,17.09756380305694
R0247,1,1,3,2,3,1,4,5,5,4,4,4,3,4,5,1,1,1,1,4,5,1,4,5,1,1,4,1,2,1,2,1,2,5,4,5,1,1,1,1,5,2,2,4,2,2,1,4,2,5,4,3,4,2,4,4,3,3,1,2,3,3,2,2,2,1,1,1,2,3,3,3,2,4,5,3,2,5,3,3,4,3,2,3,3,3,3,4,4,5,3,4,5,4,4,RU,ru,43,F,master,mobile,panel,17.649800130701685
R0248,0,0,1,2,5,5,3,5,1,3,1,1,2,2,4,3,4,3,4,2,4,5,1,4,3,3,3,3,4,5,3,2,3,4,3,2,2,2,3,2,1,4,3,1,5,5,5,5,3,1,3,4,2,3,1,5,2,3,1,1,1,5,2,3,2,1,2,2,5,4,1,5,3,5,5,3,5,3,4,2,1,1,3,3,4,3,3,2,3,2,4,3,2,2,2,RU,ru,35,F,secondary,mobile,ads,18.717862006359013
R0249,0,1,3,3,2,5,3,2,5,2,2,3,4,2,2,1,2,2,2,4,4,1,5,3,2,3,2,2,2,1,3,1,5,3,3,1,2,4,4,1,1,4,2,5,3,1,2,2,2,5,2,4,1,2,2,5,1,2,1,1,1,5,1,1,1,1,1,1,2,2,3,3,2,3,2,2,3,4,1,2,3,5,2,1,1,2,3,3,3,4,5,4,2,2,2,IN,en,55,M,master,mobile,panel,17.063830641882596
R0250,1,1,2,1,5,4,1,5,1,5,1,1,1,2,2,4,5,4,3,1,2,4,1,1,5,5,3,5,4,5,4,4,3,1,2,2,3,2,2,4,2,3,3,3,3,3,1,3,3,2,3,2,3,4,5,1,5,3,3,3,4,2,3,3,3,2,4,3,2,4,3,4,3,2,5,3,4,1,1,2,5,4,1,2,2,1,1,1,1,2,5,2,1,2,3,DE,de,28,M,master,desktop,organic,16.76234618082419
R0251,1,1,4,1,3,5,4,5,2,3,1,2,5,2,3,2,2,2,4,4,3,2,4,4,1,2,2,4,3,5,5,5,4,3,4,2,3,3,3,2,3,3,4,3,4,4,3,4,2,2,2,1,1,2,2,3,4,3,5,4,3,2,2,4,3,5,4,3,4,3,1,4,3,3,5,3,3,1,1,1,3,5,2,1,1,1,3,4,2,2,4,3,3,3,2,IN,en,64,F,bachelor,mobile,panel,15.183035368538523
R0252,0,1,2,1,5,5,2,5,1,5,2,1,1,1,2,3,2,2,3,3,2,3,3,1,3,3,4,4,2,3,4,3,2,4,2,2,5,3,4,2,1,5,4,1,3,4,4,5,5,1,5,3,4,5,5,1,5,4,3,4,3,4,1,2,3,1,4,1,4,4,1,4,3,3,5,4,2,1,1,1,4,5,1,1,1,1,1,1,1,1,5,1,1,1,2,DE,de,40,M,phd,desktop,panel,16.46052568150045
R0253,1,0,5,5,3,3,2,2,2,1,2,3,3,2,3,5,2,3,5,5,5,2,1,2,5,1,2,4,2,4,5,4,1,3,2,5,3,3,1,5,1,3,3,2,3,3,5,5,1,1,3,3,5,3,3,5,4,3,2,4,3,2,2,2,1,4,2,1,1,4,4,3,3,3,5,1,1,5,2,2,4,3,3,3,1,1,1,2,4,1,1,2,2,5,3,IN,en,30,F,master,mobile,ads,15.329500394223896
R0254,1,1,2,2,3,2,3,4,1,5,2,2,4,1,5,3,2,2,4,5,4,2,4,5,3,3,1,3,4,1,3,2,2,2,2,2,3,4,2,4,4,4,3,2,2,2,4,2,4,3,3,5,4,3,2,2,4,4,4,3,3,3,3,3,3,5,3,4,3,3,4,3,3,2,3,3,2,2,4,3,2,1,5,3,2,3,2,1,5,2,4,2,4,2,2,DE,de,65,F,secondary,desktop,organic,16.97906504664111
R0255,1,1,5,5,2,2,4,2,2,1,5,3,3,4,5,2,2,3,2,5,2,2,1,3,1,2,4,2,1,2,3,2,2,3,4,5,1,1,2,5,5,1,3,2,3,4,5,3,4,2,2,3,3,3,3,3,4,3,2,2,1,3,4,2,1,2,1,1,2,2,4,1,1,2,1,1,1,3,5,4,4,2,4,3,3,2,3,5,4,3,3,2,2,4,2,IN,en,40,F,phd,desktop,ads,17.85226052214808
R0256,0,1,3,2,3,2,2,4,1,5,2,2,1,3,4,5,4,5,3,1,2,5,4,2,4,4,3,4,3,3,2,3,1,3,2,3,4,4,3,1,1,3,3,1,4,5,2,5,5,2,2,4,4,3,4,2,4,2,3,1,1,3,1,2,3,2,3,3,2,2,3,4,3,4,5,4,4,4,5,4,1,1,5,5,4,3,1,2,1,1,5,2,1,2,2,US,en,32,F,phd,desktop,ads,19.482195828792502
R0257,0,1,5,4,3,3,4,2,3,2,1,1,4,2,5,3,4,3,5,1,4,1,2,3,3,5,3,1,4,3,2,3,2,4,3,5,3,3,1,3,5,1,2,4,4,1,3,1,2,2,1,4,2,4,2,5,2,3,5,3,5,3,5,4,2,5,4,1,3,3,1,4,2,3,4,3,3,1,3,3,5,1,1,4,3,3,5,4,3,2,3,3,5,1,2,IN,en,48,F,phd,mobile,organic,16.701986340429183
R0258,1,1,3,2,2,3,1,4,2,5,2,2,1,2,2,3,3,5,3,4,4,3,2,5,2,2,3,5,2,3,4,5,4,3,4,1,5,3,5,1,1,4,2,3,3,2,3,4,3,3,3,4,3,5,5,1,5,4,3,4,3,1,2,4,3,3,4,3,3,5,1,3,3,4,4,3,3,4,3,4,4,3,2,2,4,3,2,2,3,2,4,3,2,2,3,IN,en,27,M,secondary,desktop,ads,14.794548929364591
R0259,1,1,5,5,2,1,3,1,2,1,5,5,4,2,4,4,3,4,4,1,3,5,3,3,2,1,3,3,4,2,4,3,2,1,5,5,1,1,1,4,5,2,3,3,3,2,3,4,2,4,2,2,1,3,2,2,2,3,4,4,4,3,4,3,2,4,4,5,3,3,2,4,1,2,3,1,2,3,5,4,3,3,5,4,3,4,2,3,2,2,5,2,2,2,2,DE,de,23,F,bachelor,mobile,panel,16.2049987507641
R0260,1,1,4,3,1,3,3,1,4,4,5,1,5,4,4,1,2,3,1,4,4,1,2,4,1,1,3,3,3,3,2,1,3,1,5,2,2,1,2,4,5,1,2,4,1,3,2,2,3,5,1,1,1,1,1,5,2,2,2,1,2,5,2,1,3,2,1,2,1,3,5,3,1,1,2,3,2,3,3,2,2,3,2,4,2,3,2,1,2,3,5,4,2,2,2,US,en,19,M,master,desktop,organic,16.657890178305752
R0261,1,1,3,3,2,2,5,1,5,1,3,4,3,5,2,5,2,2,2,3,1,5,4,1,2,5,2,4,4,5,4,2,3,3,3,2,3,5,2,3,2,3,2,3,1,2,5,2,3,4,2,1,1,2,1,5,1,2,2,3,3,4,4,4,4,5,5,4,1,1,4,2,1,1,1,1,2,4,3,5,1,3,3,5,3,4,4,4,3,3,1,4,4,5,5,DE,de,57,M,bachelor,desktop,organic,16.675976993788233
R0262,1,0,2,3,1,4,4,4,1,1,4,1,5,1,4,2,3,1,4,2,2,2,4,4,1,3,2,3,3,4,4,4,1,5,2,1,5,4,3,2,2,4,3,3,3,1,2,1,3,2,1,1,1,5,5,5,3,3,3,1,4,1,5,2,4,1,5,4,2,4,5,4,5,3,3,5,5,4,2,2,5,4,1,1,3,3,1,4,1,2,3,1,2,5,3,DE,de,56,F,bachelor,mobile,ads,17.145396451346436
R0263,1,0,3,3,3,1,3,4,1,4,3,5,3,3,3,2,4,3,3,4,3,2,3,5,3,1,4,3,4,3,4,2,4,3,3,4,1,3,3,3,4,2,4,4,3,3,2,2,4,4,3,1,1,1,1,3,1,3,2,3,3,5,2,2,2,2,1,2,3,4,3,3,2,4,3,2,2,1,1,1,4,5,1,1,1,2,5,5,5,4,1,5,4,2,4,US,en,52,F,master,mobile,panel,18.1267972716414
R0264,1,0,3,4,3,3,4,1,4,4,3,4,2,2,4,1,3,2,3,3,3,4,3,2,1,3,1,1,1,1,1,2,1,4,2,1,4,5,5,4,2,5,1,3,3,2,4,3,2,4,2,4,5,4,4,2,5,2,2,3,2,4,2,5,1,4,2,2,3,5,3,2,4,4,4,5,2,2,1,3,3,4,2,2,1,2,5,4,4,5,1,3,5,4,4,IN,en,32,M,master,desktop,ads,17.16352621779227
R0265,1,1,4,1,4,4,5,2,3,2,4,4,5,4,5,1,2,1,1,5,4,1,5,4,1,1,2,3,2,1,1,4,2,3,3,2,3,3,4,4,3,3,3,3,1,2,2,2,3,3,3,3,2,2,2,4,1,2,1,2,1,4,2,2,2,2,1,3,2,2,3,3,1,4,2,1,1,4,3,5,4,4,3,4,1,3,3,5,4,5,1,4,5,5,4,DE,de,49,M,phd,mobile,panel,18.481970041257217
R0266,1,0,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,RU,ru,47,M,phd,mobile,ads,19.61261819812109
R0267,1,1,5,4,2,1,3,1,5,3,4,3,3,4,3,5,1,4,2,4,3,3,5,4,1,3,1,2,3,2,2,2,3,3,3,1,4,3,4,1,2,3,1,4,4,2,2,2,2,4,4,5,4,5,4,1,5,4,5,2,4,2,3,3,2,2,2,2,2,4,1,4,3,2,3,4,5,4,3,2,3,2,3,3,3,3,3,2,3,2,4,4,2,2,2,DE,de,49,F,phd,desktop,organic,16.37353221600083
R0268,1,1,2,1,5,4,2,3,2,4,3,2,1,1,2,3,3,3,2,4,3,4,3,4,4,2,3,4,5,5,3,5,5,1,3,4,4,5,4,3,2,5,2,4,2,1,2,1,3,3,3,1,1,1,4,3,2,2,5,5,5,1,5,4,5,5,4,5,3,2,4,4,3,2,2,4,2,2,3,1,4,4,2,2,4,3,1,4,3,3,3,4,5,4,2,RU,ru,41,M,master,mobile,ads,16.470441971145167
R0269,1,1,5,5,3,1,5,1,4,2,3,4,2,1,4,1,1,1,2,5,5,1,5,4,1,2,1,1,1,2,1,1,2,4,1,1,4,4,5,1,1,5,3,4,1,2,2,2,2,5,1,2,2,3,2,3,3,3,1,4,5,3,4,3,5,3,2,2,4,2,3,4,3,3,4,4,3,3,4,3,1,3,4,3,4,4,3,2,2,2,5,4,4,2,3,US,en,64,F,bachelor,desktop,ads,16.135119483427708
R0270,1,1,1,2,5,3,4,5,2,5,1,3,2,2,3,1,2,2,1,4,4,2,4,5,2,1,4,4,4,4,3,4,2,1,2,4,4,3,4,3,2,3,3,5,3,2,2,1,3,4,2,3,2,3,4,3,3,3,5,5,5,1,4,5,5,5,4,5,2,2,4,3,3,4,3,3,2,4,3,5,1,1,4,5,3,3,4,2,5,3,4,2,5,5,3,RU,ru,24,M,secondary,mobile,organic,15.386264376816055
R0271,1,1,5,4,2,3,5,2,4,3,5,4,4,4,3,2,1,1,3,4,4,2,3,5,3,1,4,3,2,4,3,2,3,2,4,5,1,2,1,5,5,3,3,1,5,5,5,5,5,1,3,4,1,2,3,3,3,4,3,2,3,5,4,2,1,1,2,4,3,2,4,4,3,3,2,2,3,2,4,3,2,2,5,3,5,1,1,2,1,2,5,2,1,2,2,RU,ru,18,F,master,mobile,organic,16.81919382001561
R0272,1,0,3,3,4,2,4,4,2,3,2,3,2,3,3,1,1,2,2,4,3,2,5,3,4,1,5,5,4,3,5,4,4,1,4,5,1,1,2,3,3,1,4,1,5,4,5,5,4,1,2,1,1,1,2,4,1,1,5,5,5,2,3,4,2,4,3,4,3,2,4,3,1,1,1,2,3,3,2,1,3,4,5,3,2,2,3,3,5,4,2,4,3,3,3,DE,de,37,F,secondary,mobile,panel,17.816063370526166
R0273,1,1,5,3,1,3,5,2,5,2,4,5,4,3,3,1,3,4,3,4,4,1,4,3,2,1,5,2,3,4,4,4,3,3,2,2,5,4,4,1,3,3,3,5,1,1,3,1,2,5,3,1,1,1,2,5,1,2,2,3,3,2,4,5,2,3,3,2,1,3,3,2,3,3,1,3,2,1,2,1,5,5,1,1,1,5,4,4,3,4,5,4,2,2,2,US,en,22,M,master,mobile,ads,20.310799718500157
R0274,1,1,2,2,2,4,3,2,3,2,2,3,3,3,4,3,5,4,3,2,2,4,3,1,4,4,2,5,2,2,3,2,4,3,2,3,2,2,3,4,3,4,3,2,3,1,3,2,2,2,4,4,5,4,4,1,5,5,3,4,3,3,3,4,4,5,2,5,1,1,4,1,1,1,1,2,1,2,4,1,2,5,2,4,2,2,2,3,1,2,2,1,2,1,3,DE,de,63,M,phd,mobile,ads,16.700291669026953
R0275,1,1,2,4,2,1,3,3,2,2,2,2,5,4,1,3,5,5,4,2,2,5,1,1,5,5,1,1,1,1,1,1,1,4,3,2,3,4,1,2,3,2,3,3,2,3,4,3,3,2,3,5,5,3,3,2,5,5,1,1,3,4,1,2,1,1,2,1,3,3,2,3,2,2,1,1,2,1,1,2,4,5,4,1,1,2,2,4,2,3,4,2,3,1,4,RU,ru,44,F,secondary,mobile,organic,18.33060907812084
R0276,0,0,1,3,2,4,3,3,3,2,4,5,5,3,4,4,4,1,5,3,1,1,4,5,5,1,5,3,2,2,3,1,4,4,4,3,4,3,2,4,2,1,5,4,1,1,2,5,2,3,5,4,3,2,4,2,4,3,2,3,2,2,1,4,2,5,4,1,1,3,2,3,4,1,1,4,3,2,3,2,4,3,2,2,4,4,2,3,4,5,1,5,5,5,5,US,en,48,F,bachelor,desktop,panel,17.461468999887078
R0277,1,1,2,2,5,1,3,5,2,4,2,2,1,2,4,4,4,4,3,1,4,3,3,4,4,3,4,4,2,4,4,5,3,1,3,5,3,3,3,1,3,3,2,3,4,2,4,4,3,2,3,4,5,5,4,1,5,4,2,3,3,3,1,2,3,3,1,2,1,2,5,1,1,3,1,3,3,2,2,2,3,4,3,3,4,2,3,3,4,3,4,1,2,3,4,DE,de,56,M,master,mobile,ads,16.67328306872416
R0278,1,1,2,4,2,4,2,4,2,3,1,2,4,4,2,5,3,3,3,2,4,3,1,3,2,4,5,5,4,5,3,4,5,2,2,2,3,3,3,3,3,3,1,5,1,1,2,1,2,4,4,3,4,2,1,3,5,3,3,3,3,2,4,2,4,4,4,5,4,3,3,3,3,5,4,4,3,2,1,2,5,4,2,1,1,2,2,1,3,3,5,2,1,2,3,US,en,22,M,phd,desktop,ads,15.699424355383831
R0279,1,1,1,1,3,3,3,3,1,3,2,2,2,2,4,5,4,2,1,4,4,3,5,3,1,3,1,3,2,2,4,3,3,2,3,3,4,2,2,5,4,3,3,3,2,4,2,3,2,4,2,2,3,1,2,4,1,1,2,2,1,2,2,3,2,2,2,3,2,3,4,1,4,3,5,4,4,2,3,3,1,2,3,3,4,4,5,4,4,3,2,3,4,2,3,US,en,64,M,phd,mobile,organic,17.51966656182664
R0280,0,1,2,1,5,4,2,4,1,5,3,1,2,1,2,2,2,2,4,2,1,4,2,4,3,1,2,4,3,2,4,3,3,1,3,4,2,2,3,3,4,1,4,4,4,3,2,3,4,3,3,3,3,4,3,3,3,2,3,2,4,3,3,4,3,5,3,4,1,1,4,1,1,2,1,2,1,2,1,2,3,5,1,1,2,2,1,1,1,2,5,1,1,1,2,DE,de,30,M,bachelor,mobile,organic,18.016395434286657
R0281,1,1,3,4,1,2,5,2,4,2,3,4,3,4,3,3,2,5,3,4,4,2,4,5,4,1,5,4,4,5,5,5,5,2,4,2,3,2,2,1,2,2,2,4,1,1,3,1,2,5,3,4,4,3,2,4,4,2,5,5,5,1,3,5,4,4,5,5,1,1,5,4,1,1,1,3,2,4,4,3,2,3,5,3,3,3,2,1,1,2,5,2,2,2,2,IN,en,36,F,bachelor,mobile,panel,16.58617292575006
R0282,1,0,2,4,4,3,3,2,2,2,4,3,1,2,3,2,2,2,4,2,3,3,2,3,1,3,2,1,1,1,2,1,1,4,4,5,1,1,2,4,4,1,3,4,1,3,4,1,4,4,3,4,3,3,2,4,4,4,3,2,1,4,1,1,2,1,1,2,2,1,4,3,1,1,2,2,2,3,4,3,3,4,2,4,2,2,4,2,2,3,3,2,2,3,2,US,en,20,M,secondary,desktop,ads,17.201224449220668
R0283,0,1,4,4,1,1,5,1,4,1,4,5,4,5,3,2,1,4,2,2,3,2,4,3,4,3,5,3,3,2,2,3,4,4,2,3,2,3,3,3,3,3,3,1,1,2,3,2,2,2,3,2,4,3,3,2,4,5,1,3,3,5,3,2,2,1,1,1,1,2,4,1,1,2,1,2,2,2,1,1,5,5,2,2,2,2,3,2,3,4,3,2,1,2,3,US,en,48,M,master,desktop,ads,17.40035709369036
R0284,1,1,4,4,4,4,4,1,4,4,3,1,2,3,4,1,3,2,2,4,5,1,3,4,2,1,2,1,1,2,1,2,1,5,2,4,5,4,3,3,1,4,3,4,2,2,3,2,2,2,3,2,2,1,1,4,3,2,1,2,1,5,2,1,1,1,1,1,2,4,5,4,2,2,3,1,2,1,2,1,3,4,1,3,1,3,3,2,3,2,4,2,3,4,3,IN,en,30,M,secondary,mobile,organic,17.59460533828795
R0285,1,1,3,4,3,3,3,3,2,4,4,4,2,2,2,4,3,3,3,2,1,5,2,2,5,5,1,1,4,3,3,2,1,3,3,3,4,5,4,3,4,5,1,5,1,1,1,1,2,4,2,3,2,5,4,3,3,3,5,5,4,1,5,5,5,5,4,5,3,2,4,2,3,1,2,2,3,3,5,3,3,2,3,3,3,5,3,4,3,2,2,2,3,5,2,DE,de,62,F,master,mobile,panel,16.492021674932424
R0286,1,1,5,5,1,1,5,1,5,1,3,5,5,4,4,1,3,3,3,3,3,5,2,3,4,4,1,1,4,1,1,3,1,5,3,1,3,4,4,2,4,2,1,2,3,3,5,3,4,2,3,2,4,2,3,4,4,2,1,2,1,5,2,1,1,1,3,4,5,4,3,4,5,5,5,4,4,3,2,3,4,5,1,1,1,2,5,5,5,3,1,5,5,5,2,DE,de,61,M,bachelor,mobile,panel,16.41174639008718
R0287,1,1,1,2,3,2,2,5,1,4,3,2,4,1,5,2,4,3,4,5,3,1,5,5,3,1,4,5,4,2,5,1,2,3,4,4,1,2,2,2,5,3,2,2,5,2,4,5,5,3,4,5,5,5,5,1,5,4,2,1,1,5,1,2,3,1,2,1,3,1,3,3,2,2,3,3,4,2,5,5,2,1,5,5,4,4,3,3,3,5,2,2,4,2,3,US,en,51,F,secondary,desktop,ads,16.5397135467925
R0288,1,0,1,3,3,3,4,2,3,1,5,3,2,4,3,3,2,1,3,2,4,1,4,5,3,2,4,1,3,2,1,3,2,3,5,5,2,2,2,5,4,3,3,5,2,2,1,2,4,5,4,2,3,2,2,3,3,3,2,1,3,5,3,1,2,2,3,3,5,5,3,5,5,5,5,4,3,1,2,2,4,4,1,1,2,1,1,1,2,1,3,5,3,2,3,US,en,28,M,secondary,desktop,panel,15.894154419587235
R0289,1,1,3,3,3,3,3,3,4,5,3,1,2,3,3,4,3,4,3,2,2,4,3,4,4,3,3,2,2,1,1,3,2,4,4,2,3,4,1,2,3,2,1,4,2,2,1,4,4,3,2,2,1,1,2,5,1,1,4,4,4,2,4,3,3,3,3,3,1,2,4,2,4,1,2,2,1,4,5,3,3,1,4,4,3,5,1,1,2,1,5,1,1,1,1,DE,de,46,F,master,mobile,ads,30.21302490849988
R0290,1,1,2,3,2,5,2,4,4,4,2,2,4,3,3,2,2,2,3,3,3,2,2,5,3,2,2,3,3,3,2,2,3,5,5,5,1,1,2,3,5,2,4,1,4,4,3,4,2,3,4,4,2,4,2,4,3,5,2,4,3,4,1,4,2,3,2,3,5,3,2,4,4,4,5,5,3,1,1,1,4,5,1,1,1,1,5,5,4,5,2,4,5,3,3,US,en,57,M,phd,mobile,panel,17.452952150828324
R0291,1,1,4,4,1,2,3,2,4,3,3,3,3,2,4,4,2,1,3,3,4,3,4,3,2,2,2,4,3,2,3,3,3,3,2,2,4,3,5,2,2,5,1,4,2,4,2,2,3,4,3,3,2,2,3,3,2,1,4,4,4,3,4,3,3,4,3,5,2,2,2,5,2,3,2,2,3,3,5,3,2,3,4,4,4,3,3,2,4,3,4,1,3,2,2,DE,de,33,F,master,mobile,organic,25.98690545900571
