respondent_id,ATTN_1,ATTN_2,BIAS_01,BIAS_02,BIAS_03,BIAS_04,BIAS_05,BIAS_06,BIAS_07,BIAS_08,BIAS_09,BIAS_10,BIAS_11,BIAS_12,DOI_01,DOI_02,DOI_03,DOI_04,DOI_05,DOI_06,DOI_07,DOI_08,DOI_09,DOI_10,DOI_11,DOI_12,HSQ_aff_01,HSQ_aff_02,HSQ_aff_03,HSQ_aff_04,HSQ_aff_05,HSQ_aff_06,HSQ_aff_07,HSQ_aff_08,HSQ_aggr_01,HSQ_aggr_02,HSQ_aggr_03,HSQ_aggr_04,HSQ_aggr_05,HSQ_aggr_06,HSQ_aggr_07,HSQ_aggr_08,HSQ_self_01,HSQ_self_02,HSQ_self_03,HSQ_self_04,HSQ_self_05,HSQ_self_06,HSQ_self_07,HSQ_self_08,HSQ_soci_01,HSQ_soci_02,HSQ_soci_03,HSQ_soci_04,HSQ_soci_05,HSQ_soci_06,HSQ_soci_07,HSQ_soci_08,NPI_01,NPI_02,NPI_03,NPI_04,NPI_05,NPI_06,NPI_07,NPI_08,NPI_09,NPI_10,SD3_mac_01,SD3_mac_02,SD3_mac_03,SD3_mac_04,SD3_mac_05,SD3_mac_06,SD3_mac_07,SD3_mac_08,SD3_mac_09,SD3_narc_01,SD3_narc_02,SD3_narc_03,SD3_narc_04,SD3_narc_05,SD3_narc_06,SD3_narc_07,SD3_narc_08,SD3_narc_09,SD3_psy_01,SD3_psy_02,SD3_psy_03,SD3_psy_04,SD3_psy_05,SD3_psy_06,SD3_psy_07,SD3_psy_08,SD3_psy_09,country,language,age,gender,education,device,source,duration_sec
R0233,0,1,1,3,3,4,5,1,3,5,3,2,5,3,3,3,1,5,3,2,2,2,5,3,1,4,3,1,5,3,3,2,2,4,5,4,3,1,3,3,3,3,1,3,4,4,1,2,3,2,4,1,5,3,2,3,3,2,2,5,1,5,3,3,3,5,4,3,2,3,3,3,3,3,2,3,1,3,4,4,5,3,3,3,4,3,3,5,5,3,4,3,2,1,2,IN,en,38,M,master,desktop,panel,15.0900756213984
R0234,0,1,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,1,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,4,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,2,3,5,3,DE,de,22,F,master,mobile,organic,17.50940495514896
R0235,1,1,5,3,3,5,3,2,4,2,3,3,1,3,4,5,3,1,1,4,1,3,5,4,4,1,2,3,3,3,5,5,3,3,2,3,1,1,4,3,3,4,2,2,3,3,3,3,4,3,5,3,3,1,2,3,2,4,3,4,3,3,3,3,3,3,4,3,3,4,4,3,4,5,3,3,3,4,2,3,5,5,2,3,1,3,1,3,4,4,3,5,3,2,2,US,en,62,F,phd,desktop,panel,16.862142580403596
R0236,1,1,3,4,3,2,4,4,2,2,3,4,3,3,3,2,1,5,4,2,5,2,3,2,3,5,2,2,5,2,5,1,4,5,4,4,1,3,3,4,4,3,3,4,1,4,4,1,2,3,2,2,5,2,4,3,3,3,2,1,5,1,1,1,2,5,3,5,4,4,4,2,3,3,1,3,1,2,2,3,4,4,2,5,3,5,5,1,3,5,3,3,4,4,3,DE,de,47,M,secondary,mobile,organic,25.30388507360558
R0237,1,1,2,1,4,4,1,5,2,3,1,1,1,5,5,5,5,3,5,2,5,5,3,3,4,3,1,1,3,4,4,3,4,2,3,4,2,2,4,2,2,1,3,4,3,4,1,4,1,4,4,4,3,3,4,1,4,4,2,3,4,1,2,1,2,4,3,3,5,3,5,2,1,3,3,4,4,4,4,1,3,4,2,1,1,1,4,5,5,2,2,4,5,1,4,US,en,23,M,phd,desktop,ads,18.189017097156132
R0238,0,0,3,2,1,3,5,1,4,3,5,2,3,3,1,4,4,4,5,4,4,4,1,1,3,2,3,5,3,3,4,5,4,5,3,1,3,1,4,1,3,5,1,3,1,3,5,3,2,3,2,3,5,5,5,4,2,3,3,3,3,3,2,3,4,4,4,3,2,3,1,3,3,1,1,3,4,5,5,3,3,4,5,2,3,3,1,2,5,5,2,5,5,4,5,US,en,41,F,master,mobile,panel,17.113047072782678
R0239,0,1,4,4,4,2,3,1,2,1,5,2,4,2,4,5,4,1,1,5,1,4,2,3,5,1,1,5,5,2,3,1,4,4,1,4,1,1,1,3,2,3,1,4,3,3,2,1,3,4,5,3,2,2,3,4,3,2,3,5,1,5,2,3,3,2,3,2,2,4,3,4,4,4,5,4,3,2,1,4,2,1,2,5,5,1,4,2,1,3,5,2,2,4,1,DE,de,64,M,bachelor,desktop,ads,26.731884549865644
R0240,0,1,3,4,1,2,2,5,3,2,3,1,3,4,1,3,1,1,3,5,1,3,4,4,2,1,2,4,3,3,3,3,1,1,3,5,1,3,4,4,3,5,3,3,3,2,1,3,4,3,4,3,2,2,4,3,3,3,3,4,3,3,2,1,2,1,3,3,1,2,4,3,2,1,1,2,2,2,3,4,2,3,5,5,5,2,4,3,3,3,1,3,4,4,1,US,en,19,F,secondary,mobile,ads,16.775671335330728
R0241,1,1,3,3,5,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,5,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,1,3,3,3,3,1,3,3,5,3,5,3,1,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,RU,ru,47,F,secondary,desktop,organic,17.224025883661135
R0242,0,0,3,4,3,5,4,5,5,4,1,4,3,3,2,1,5,3,3,5,5,5,5,5,1,3,4,5,3,5,1,5,4,1,3,2,1,3,1,3,1,2,3,3,4,5,5,4,4,2,5,4,3,4,5,4,1,3,4,3,1,4,1,4,5,3,5,1,3,3,3,1,3,4,5,2,2,1,3,2,2,3,3,1,5,2,3,4,3,1,3,4,5,1,4,RU,ru,57,F,bachelor,desktop,organic,18.8341184584144
R0243,0,0,2,3,5,4,4,2,1,3,5,2,3,3,3,4,3,3,2,2,1,2,4,5,5,1,5,2,1,4,2,5,1,3,2,3,3,2,4,3,3,2,5,4,2,3,4,5,3,4,3,1,3,3,3,4,3,3,2,1,1,2,2,3,2,2,5,5,3,5,4,4,3,1,4,1,3,1,3,4,2,3,2,4,2,1,1,2,5,3,5,3,3,2,2,RU,ru,37,F,secondary,desktop,panel,17.09655769548222
R0244,1,0,2,3,2,5,4,1,1,2,5,1,5,5,4,4,3,1,3,4,2,3,1,4,4,4,3,2,5,1,2,3,2,3,2,3,2,3,3,4,3,2,5,1,4,5,5,5,2,4,3,3,2,2,3,3,3,2,2,3,4,2,5,4,2,4,2,4,2,2,3,3,1,4,4,4,4,2,5,4,4,5,5,2,5,4,1,5,5,3,1,5,5,2,5,DE,de,60,F,phd,desktop,organic,25.742172591669842
R0245,1,0,1,3,3,1,3,3,4,3,3,3,3,3,3,2,2,3,3,1,3,3,3,3,3,5,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,1,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,4,3,3,4,3,2,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,RU,ru,29,M,bachelor,mobile,organic,14.148229324404529
R0246,1,1,5,1,1,4,5,1,1,1,5,1,5,5,2,1,2,1,3,4,4,4,3,2,3,4,5,3,2,4,2,3,2,2,3,2,4,4,5,3,4,5,1,5,1,2,1,1,1,1,5,3,1,2,2,3,3,2,4,3,2,3,2,3,5,3,3,3,2,1,4,2,1,3,3,3,4,5,3,5,3,5,2,2,1,5,3,1,1,2,5,3,2,5,2,DE,de,29,F,phd,mobile,ads,27.572465599260855
R0247,0,0,3,4,3,3,5,2,3,2,3,4,3,4,1,2,5,3,2,3,4,5,4,4,2,1,1,5,4,4,2,3,1,1,1,1,1,5,4,5,4,2,2,1,1,5,5,2,2,2,2,4,2,2,1,4,2,1,3,4,4,2,4,5,2,1,3,5,3,2,2,3,5,4,4,3,5,3,3,4,3,5,2,5,1,2,1,2,3,1,3,5,4,1,4,DE,de,48,F,bachelor,desktop,ads,18.56122336915129
R0248,0,1,4,1,5,5,1,1,5,3,5,4,5,2,4,3,1,2,5,4,5,1,3,5,2,1,1,1,2,1,5,4,2,2,5,3,4,1,3,2,2,5,2,3,2,1,4,4,4,2,5,1,5,5,5,2,3,1,4,1,2,3,1,5,3,3,5,1,4,5,1,1,5,5,3,1,4,4,4,4,4,2,1,3,4,1,3,5,3,4,5,5,2,2,5,IN,en,42,M,bachelor,mobile,ads,17.593115174555773
R0249,0,0,4,1,3,4,1,1,1,3,3,4,2,4,3,2,1,2,5,4,2,4,2,4,1,4,4,5,2,5,5,2,5,4,5,4,1,1,1,2,4,5,1,2,4,5,5,3,5,5,5,2,5,3,3,5,2,2,2,1,3,5,5,4,4,3,4,1,5,1,4,3,4,3,2,4,4,3,5,2,4,1,5,4,2,2,4,4,4,5,3,4,5,1,1,IN,en,64,M,phd,desktop,ads,15.583566729640584
R0250,1,0,3,1,1,5,4,1,4,3,3,2,5,3,2,2,2,2,3,2,5,3,4,2,3,3,2,1,5,1,5,1,5,4,3,2,4,5,2,4,2,4,2,5,1,2,1,2,2,1,5,3,2,4,1,4,1,3,1,4,1,2,2,3,5,3,4,3,2,3,4,3,1,2,2,2,3,2,2,3,2,4,2,4,4,3,5,2,1,1,5,2,4,4,1,DE,de,30,F,bachelor,desktop,organic,29.29803625436786
R0251,0,1,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,2,1,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,5,1,3,1,3,3,3,5,3,US,en,28,F,phd,mobile,ads,17.439425793669553
R0252,0,1,4,3,5,4,5,5,2,3,4,4,3,1,3,3,3,3,3,3,2,3,4,2,3,1,1,3,1,3,3,3,5,4,1,3,3,1,1,3,3,1,3,5,3,1,1,1,1,4,3,3,3,4,3,1,5,3,1,2,4,3,5,2,2,3,4,4,3,3,3,4,3,5,3,3,5,1,3,1,2,2,3,5,3,2,4,3,3,3,2,2,1,4,3,US,en,51,M,phd,mobile,organic,17.866370321879995
R0253,1,0,1,3,3,1,2,3,2,5,5,5,5,5,1,2,5,1,2,2,3,3,3,4,4,2,5,4,1,4,5,5,2,2,5,1,1,2,2,4,5,1,5,3,5,5,4,1,4,4,1,4,1,1,2,4,5,1,3,2,2,4,4,2,4,4,2,5,4,1,1,4,3,2,5,2,1,1,1,4,5,1,4,5,5,4,4,3,4,5,3,3,2,1,4,RU,ru,31,F,bachelor,mobile,ads,18.28983595148443
R0254,0,0,1,4,1,3,4,2,1,3,4,1,3,3,3,2,3,2,4,2,1,1,1,2,3,1,5,4,2,1,1,4,1,1,4,5,2,2,2,3,1,4,1,1,2,2,3,3,3,2,4,3,3,2,2,3,5,4,2,4,1,1,3,5,1,2,5,1,2,4,5,2,3,1,4,1,3,1,2,3,1,2,1,4,3,3,4,1,3,2,4,3,3,3,4,DE,de,46,F,secondary,desktop,panel,16.489760317387766
R0255,1,0,4,4,3,3,4,2,3,3,4,2,1,5,1,1,3,4,4,1,2,5,2,4,5,5,3,3,3,4,2,2,2,5,5,2,5,1,2,3,5,3,3,5,5,5,3,3,3,1,3,5,4,4,2,4,2,5,5,1,5,2,5,2,3,5,4,3,3,2,2,1,3,1,5,5,5,1,1,2,4,3,1,4,4,3,3,5,1,3,4,4,3,5,5,US,en,60,M,phd,desktop,panel,14.955426722084109
R0256,0,1,5,4,4,1,4,5,3,2,3,1,1,5,4,2,4,3,1,2,1,5,4,1,2,2,1,3,4,5,5,4,5,2,4,2,1,2,3,4,2,3,4,2,2,4,3,5,1,1,2,5,2,5,2,2,2,3,4,1,2,2,5,1,3,3,3,1,5,4,1,2,4,5,2,5,1,3,3,3,1,2,2,4,3,4,5,3,2,1,3,1,3,4,5,IN,en,48,M,phd,mobile,ads,17.980055866679717
R0257,0,1,4,4,3,1,1,5,3,5,3,2,1,5,2,3,1,4,1,3,3,1,3,1,5,3,2,3,3,3,4,2,5,3,2,4,1,3,2,3,3,1,3,3,3,5,5,1,5,4,2,5,5,4,2,3,3,3,3,5,5,2,4,2,1,1,3,4,5,3,3,4,3,3,4,4,3,1,2,3,5,3,3,1,5,5,3,4,3,3,2,2,1,2,4,RU,ru,40,F,secondary,mobile,panel,15.774288998254356
R0258,1,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,2,3,3,3,3,3,3,3,3,3,3,5,3,3,1,5,3,3,1,5,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,2,1,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,IN,en,38,M,bachelor,desktop,organic,16.566987666518333
R0259,1,0,4,1,1,1,1,2,2,1,1,4,3,3,4,4,3,3,4,1,2,2,5,2,1,1,4,4,3,2,3,4,1,2,2,3,2,4,2,4,2,4,3,5,3,3,1,1,3,4,2,4,5,4,3,1,2,3,3,2,2,1,4,4,2,4,3,4,5,1,3,3,3,2,1,4,3,5,3,4,2,1,1,3,4,4,2,2,4,5,2,2,3,2,5,US,en,30,F,master,mobile,organic,16.70391192844073
R0260,1,0,3,3,5,3,1,2,5,3,2,3,4,3,2,4,4,1,1,3,2,4,1,3,5,3,3,4,3,4,3,2,3,2,5,1,5,3,4,3,5,5,5,1,2,3,3,2,4,4,5,2,1,1,1,1,1,1,5,5,1,5,5,5,4,5,5,1,3,3,4,3,3,4,4,3,4,1,1,3,2,1,1,5,5,1,3,3,4,3,4,3,4,3,4,RU,ru,55,M,bachelor,mobile,panel,30.851431007901112
R0261,1,1,5,1,1,3,2,1,3,2,5,3,3,4,5,4,4,1,1,3,2,5,2,3,5,2,5,4,2,4,2,4,4,2,3,3,2,4,4,2,3,3,2,3,2,3,2,3,4,2,4,1,1,1,1,2,2,2,3,3,3,5,1,3,3,3,3,4,2,1,5,4,5,5,3,5,5,4,3,1,5,4,4,2,4,4,4,2,1,2,4,2,2,5,1,IN,en,39,M,secondary,desktop,organic,28.136102056603878
R0262,0,0,4,2,3,5,3,3,5,3,1,2,4,4,5,3,5,5,5,3,5,3,2,5,2,5,5,2,2,1,4,4,4,2,2,1,1,5,1,4,1,1,2,3,3,5,3,4,3,1,5,2,1,5,2,5,3,3,5,2,1,2,5,5,5,5,1,2,3,3,2,2,5,2,1,3,1,3,5,5,5,5,1,1,5,2,5,1,1,3,2,4,1,4,1,US,en,41,M,secondary,desktop,panel,17.630091287576693
R0263,1,1,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,1,3,3,4,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,IN,en,49,M,secondary,desktop,ads,16.69527275174854
R0264,1,1,3,3,4,3,3,3,3,3,3,3,3,3,3,2,1,3,3,3,5,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,4,3,3,3,3,3,3,5,3,3,3,RU,ru,45,F,master,desktop,panel,16.556781909249313
R0265,1,1,3,3,5,3,1,3,4,4,3,4,3,2,4,4,4,2,2,3,3,4,5,2,5,1,4,4,2,5,3,5,2,3,5,1,3,5,4,2,5,4,3,4,1,2,1,2,2,3,3,3,2,2,1,4,1,1,2,4,4,2,2,2,5,3,3,4,2,1,3,4,4,4,3,3,3,5,5,1,4,5,5,1,1,5,3,4,1,3,4,2,3,3,3,IN,en,19,F,secondary,mobile,ads,26.0205012537804
R0266,1,1,3,3,3,3,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,2,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,3,3,2,3,3,2,3,3,3,2,2,3,3,3,3,3,3,IN,en,58,F,master,desktop,organic,14.847989631779235
R0267,0,1,4,1,4,3,5,5,3,3,3,2,4,3,5,5,2,3,1,4,3,1,2,1,2,2,3,2,3,5,3,5,4,1,3,5,3,1,4,5,3,2,3,3,3,3,5,5,2,3,4,3,3,2,1,4,1,1,2,1,3,5,4,3,1,5,3,3,4,2,3,4,4,2,1,3,5,5,5,2,4,3,2,3,3,3,3,2,4,3,3,5,3,5,2,RU,ru,42,M,phd,desktop,ads,17.06234955321135
R0268,0,0,1,3,5,3,1,4,5,4,3,3,1,1,2,1,1,4,4,2,5,3,1,2,2,4,4,5,4,1,3,1,4,4,4,2,5,2,5,4,4,4,4,4,4,4,1,2,2,5,5,5,4,2,3,4,3,1,1,3,4,2,5,4,5,3,2,4,3,1,5,2,2,4,3,1,4,4,4,2,4,4,2,2,3,1,5,5,4,2,4,5,5,2,4,US,en,41,F,master,desktop,organic,16.806602092315558
R0269,1,1,2,4,2,3,3,4,4,4,2,3,3,3,3,2,3,4,3,2,5,1,5,5,1,3,1,1,5,2,5,1,5,4,5,1,5,2,5,2,4,4,3,4,3,5,2,3,3,4,5,2,1,1,1,1,2,1,1,4,4,3,5,1,3,3,3,2,5,4,3,1,1,1,1,2,1,4,3,4,1,4,3,2,2,3,4,1,2,1,5,1,2,4,1,DE,de,58,M,bachelor,desktop,panel,15.986928768890365
R0270,0,0,3,2,2,3,3,3,3,2,3,3,2,3,5,3,5,1,5,3,5,3,2,5,5,2,1,1,5,4,3,4,1,5,2,1,5,4,3,3,3,2,2,3,1,2,3,2,3,4,4,3,4,4,3,4,5,2,3,1,1,3,3,3,4,3,5,1,5,1,1,3,1,2,5,3,1,3,1,2,3,1,4,3,3,2,4,1,3,1,5,3,3,4,5,US,en,57,F,master,desktop,organic,16.637963972851765
R0271,0,0,5,1,5,4,3,3,1,2,3,3,3,3,5,2,1,1,5,2,2,4,4,1,4,2,1,2,3,3,5,2,1,1,4,5,2,5,4,1,5,2,5,3,4,3,5,1,5,4,3,4,2,3,1,1,4,5,5,5,1,3,5,4,2,5,4,1,1,3,4,5,1,1,4,1,1,2,4,5,2,3,4,2,1,4,2,5,3,5,3,2,5,1,2,IN,en,43,M,bachelor,desktop,ads,15.436909897579703
R0272,0,1,1,2,5,1,4,4,2,2,2,4,5,4,1,3,3,4,3,4,5,3,1,3,2,1,1,3,1,5,3,5,1,1,5,2,2,1,2,4,2,1,3,4,3,3,3,1,5,5,3,2,2,4,2,1,3,1,4,2,5,2,1,2,1,5,2,3,2,3,5,4,5,2,5,5,5,4,4,1,5,2,1,3,5,1,2,3,2,4,5,2,1,3,5,DE,de,58,M,secondary,mobile,organic,18.379700881853587
R0273,1,1,1,4,5,2,1,4,5,4,1,5,1,1,2,5,2,3,4,2,3,3,1,2,4,2,3,1,2,4,3,3,1,2,2,5,4,3,4,4,3,2,2,5,1,2,1,1,2,2,5,1,1,1,1,1,1,1,1,2,4,3,3,3,3,1,2,3,3,3,4,3,5,1,2,4,3,2,1,5,2,2,1,5,5,1,3,3,3,3,4,3,2,3,1,US,en,19,M,phd,mobile,ads,28.959432292345102
R0274,0,0,4,3,1,5,4,1,3,5,3,3,4,4,5,3,3,4,5,3,3,3,1,3,3,3,1,1,4,2,3,4,4,3,2,4,5,2,2,2,3,3,3,3,5,3,3,2,4,4,1,3,4,5,2,3,5,2,1,2,4,2,3,4,5,3,3,3,5,3,3,3,2,3,3,1,3,3,2,4,5,3,2,1,3,1,4,3,3,4,3,3,3,5,5,IN,en,47,F,secondary,mobile,organic,16.35702230186645
R0275,1,0,3,2,2,5,1,3,3,3,1,2,3,3,1,3,1,3,5,1,1,3,3,1,3,5,1,5,2,2,2,4,2,3,4,2,4,2,2,5,3,3,2,1,3,4,3,3,4,1,2,1,3,4,3,3,5,2,4,3,3,5,4,2,4,3,4,3,3,4,4,2,3,3,2,3,4,1,4,2,2,2,3,3,3,4,3,4,3,3,3,3,3,5,3,IN,en,38,M,phd,mobile,ads,17.66665310408966
R0276,1,1,5,1,1,5,5,1,1,1,5,2,5,5,5,3,5,2,5,3,3,4,2,2,3,1,5,5,1,4,1,3,3,1,4,2,4,3,2,2,2,3,3,3,4,4,5,4,2,4,3,3,4,3,4,3,2,2,4,4,2,4,4,4,5,5,5,2,3,5,1,2,2,4,3,3,1,4,4,3,4,3,5,2,3,4,2,3,5,5,4,3,2,3,4,IN,en,18,M,phd,desktop,ads,28.82607544441666
R0277,1,1,3,3,2,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,1,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,3,3,3,3,3,3,3,4,3,3,3,2,3,US,en,36,M,phd,desktop,panel,17.654180903540045
R0278,1,1,2,3,4,2,2,2,2,2,3,5,2,3,4,4,4,1,2,4,1,5,3,1,3,2,3,4,3,3,2,5,5,3,4,3,1,3,3,3,4,4,1,5,1,2,1,1,1,1,4,3,3,3,2,2,1,4,5,5,3,4,5,4,3,4,3,3,1,2,4,4,5,5,4,5,5,3,5,4,3,3,2,4,2,2,5,1,1,2,5,3,3,1,1,DE,de,39,M,bachelor,mobile,ads,30.264120926579036
R0279,0,1,5,4,5,1,3,5,4,3,2,2,2,1,4,4,3,5,5,2,1,1,4,4,1,1,1,2,2,5,4,4,1,3,2,3,1,4,1,4,3,4,3,4,3,2,3,2,1,4,3,3,3,4,2,4,4,3,1,2,1,1,5,2,5,1,5,5,1,4,4,1,2,5,3,2,1,3,4,5,2,2,2,1,3,3,5,2,5,1,4,3,4,4,3,US,en,41,F,master,desktop,panel,15.95084763819219
R0280,1,1,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,5,3,3,3,3,3,3,1,3,1,3,3,3,1,3,5,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,DE,de,25,F,bachelor,desktop,organic,17.025272515033365
R0281,1,1,4,4,2,4,5,3,1,2,5,3,3,2,4,5,2,3,4,4,2,3,2,3,3,2,3,4,1,4,2,5,4,4,5,2,5,4,4,2,4,5,4,4,4,4,3,4,3,3,4,2,3,2,4,3,3,3,1,2,5,3,1,1,2,2,1,4,3,1,4,3,4,3,4,5,4,4,2,4,3,2,4,3,3,3,1,3,5,5,1,5,4,4,5,RU,ru,34,F,bachelor,mobile,organic,32.85742085531466
R0282,1,0,2,2,3,4,5,1,4,1,4,1,2,5,3,4,5,1,1,5,2,4,1,3,5,1,2,4,1,4,2,5,2,1,4,4,2,3,5,3,4,2,3,4,1,2,2,1,3,3,1,4,4,3,1,4,3,4,3,4,2,4,3,3,4,3,4,1,5,2,3,4,2,4,3,3,3,3,3,2,2,3,3,2,3,2,5,1,2,1,5,2,2,4,1,US,en,30,M,phd,desktop,ads,30.048901856038285
R0283,1,1,2,1,5,3,1,3,4,4,2,4,1,2,3,2,4,2,2,3,2,4,1,2,4,3,3,3,4,3,4,1,3,2,4,4,2,2,2,2,1,1,3,4,4,3,3,3,2,3,3,3,2,3,2,3,1,3,1,2,5,1,2,1,2,2,1,4,5,4,3,2,3,3,3,3,3,4,2,3,4,3,2,1,2,4,5,3,3,2,3,2,3,4,3,US,en,44,M,bachelor,mobile,panel,29.226635189835363
R0284,1,1,2,4,1,3,5,3,2,4,4,2,3,4,4,4,5,2,3,4,1,2,1,4,5,2,1,1,5,1,5,1,5,5,5,1,5,5,4,2,4,5,2,5,2,2,1,2,1,1,3,3,2,1,1,1,1,2,4,5,1,3,5,5,5,3,5,1,2,1,3,4,4,4,4,5,3,5,5,1,5,4,4,1,2,5,4,3,4,3,5,3,3,5,2,US,en,54,M,phd,desktop,panel,29.156442297343762
R0285,0,0,1,3,3,2,3,5,1,1,2,4,2,5,2,2,3,2,3,3,4,2,5,4,1,5,2,4,5,5,2,2,5,1,4,2,4,2,4,2,3,5,1,2,5,2,5,3,5,2,3,3,5,3,4,5,4,4,5,2,4,5,2,2,3,5,5,1,3,4,3,4,3,3,2,4,2,4,5,2,2,3,1,1,1,5,3,1,3,2,5,2,1,5,2,IN,en,62,F,bachelor,desktop,panel,18.498562017835972
R0286,0,1,5,3,2,2,3,4,5,1,3,1,1,5,3,4,2,4,3,5,2,4,4,2,3,3,3,5,4,2,2,5,4,4,1,5,3,1,1,3,1,1,3,3,3,5,1,3,3,3,1,1,1,2,3,2,5,5,3,5,1,2,3,4,3,2,1,2,3,3,5,3,3,3,3,4,5,2,2,2,3,2,3,5,2,3,4,3,5,3,3,5,5,1,5,RU,ru,22,F,phd,mobile,organic,16.663487139908465
R0287,1,0,3,3,4,4,2,4,3,4,4,3,2,3,3,4,1,3,5,2,3,2,4,4,2,4,2,2,4,2,3,4,4,2,5,1,5,5,5,1,5,5,3,5,3,3,3,2,3,2,4,1,2,1,2,4,2,5,5,4,3,5,5,5,5,5,5,1,3,2,1,2,4,3,3,4,5,5,5,1,5,5,4,1,3,4,5,1,1,1,5,1,2,5,1,IN,en,26,M,master,desktop,organic,26.77314868353501
R0288,0,0,5,3,1,4,3,2,3,4,2,3,1,5,1,2,5,2,5,1,4,5,4,4,5,4,1,4,2,5,2,1,2,3,3,5,2,4,4,2,1,5,4,5,4,5,2,3,4,2,5,2,4,5,1,3,3,3,5,5,2,1,2,4,3,1,1,3,1,5,3,2,5,5,3,3,4,5,5,2,4,3,3,1,1,2,4,3,5,1,5,4,4,5,4,US,en,26,M,master,mobile,ads,16.795878300901705
R0289,0,0,4,1,5,5,1,2,2,5,5,2,5,5,2,2,2,2,4,2,1,1,2,4,5,5,3,2,2,3,4,5,3,4,5,3,5,1,5,3,3,5,3,2,3,5,1,1,5,3,5,2,3,1,1,4,2,1,3,4,5,1,4,2,1,3,4,2,1,3,5,3,4,4,4,4,3,1,4,4,3,4,5,5,1,1,3,3,4,5,4,4,3,1,1,IN,en,20,F,master,mobile,organic,19.35327910629039
R0290,0,1,4,3,4,5,3,1,4,4,3,3,5,3,3,2,1,5,4,1,5,1,4,4,2,5,3,4,4,5,3,4,4,3,2,4,2,1,4,3,2,2,4,2,4,2,4,3,3,4,2,2,5,5,4,4,5,5,3,3,2,2,2,2,3,2,2,3,4,5,1,2,2,1,2,2,3,3,2,4,3,4,3,2,2,4,1,3,4,5,1,5,5,2,4,US,en,26,F,bachelor,desktop,panel,28.741077924448827
R0291,1,0,4,4,2,5,4,5,3,4,3,5,3,3,4,2,3,2,3,4,3,4,2,4,4,2,4,3,2,1,1,2,1,3,4,1,4,4,1,1,5,1,5,5,4,4,5,5,5,4,5,5,2,3,5,1,1,2,3,1,1,4,1,1,1,2,2,2,3,3,2,4,5,4,4,2,4,4,2,5,1,4,4,5,2,4,3,3,1,4,2,4,1,4,4,US,en,28,F,master,mobile,ads,16.398951722692345
