respondent_id,start_ts,end_ts,duration_ms,page_durations_json,focus_switches,interruptions
R0414,20250911_144618+0000,20250911_144618+0000,17655.34288414823,"[2537.743329699029, 3096.8943163980452, 1935.5707417205244, 1158.0294949053455, 1899.5060814444107, 1920.8704426855952, 1425.647512942799, 1540.4768128863307, 1228.9258003589725, 911.6783511071786]",1,0
R0415,20250911_144618+0000,20250911_144618+0000,27843.137441056322,"[3019.8967438369928, 2874.2038434736182, 2798.785519477342, 2769.481695707676, 2736.3890753848586, 4092.928819890843, 2331.870026350425, 2754.330384817458, 3217.6533485605555, 1247.5979835565522]",1,0
R0416,20250911_144618+0000,20250911_144618+0000,16497.792728982375,"[2234.0669758476092, 1581.256141941658, 1426.9333209039303, 1495.9106347201407, 2090.1900447461485, 1475.8587034890652, 1754.3617476181953, 1917.0883881813904, 1531.344414118879, 990.7823574153574]",1,0
R0417,20250911_144618+0000,20250911_144618+0000,17004.986784014454,"[1645.9004760528137, 1998.9745477590664, 1740.773246739432, 1360.8792280683592, 1678.2616287620417, 1613.3984649160043, 1706.7252819264972, 2881.225811538123, 1439.0316977327225, 939.8164005193953]",0,0
R0418,20250911_144618+0000,20250911_144618+0000,27094.985630387917,"[2808.935710997267, 3056.675185052651, 2201.168299508664, 2437.1656781111365, 3035.2632086127473, 2475.8604519577125, 3715.300890398515, 2639.2888595781214, 2720.8751156863195, 2004.4522304847824]",0,0
R0419,20250911_144618+0000,20250911_144618+0000,18215.527062512112,"[1682.735736693183, 1273.6931723860503, 1764.001651149114, 2022.4585962222598, 1464.8567646016727, 1921.094758752438, 2254.332895684921, 2012.1181533747717, 2319.8356357200096, 1500.3996979276938]",1,0
R0420,20250911_144618+0000,20250911_144618+0000,16637.866395799952,"[1370.8049313147092, 1054.9937601825507, 1243.6460007505061, 1680.4213759763275, 2305.998680265043, 2227.501142878382, 2221.0234861970903, 1814.1790077058772, 1965.86135417941, 753.436656350056]",1,0
R0421,20250911_144618+0000,20250911_144618+0000,16312.005036258946,"[1576.5230776311462, 1979.3238722608523, 1099.3463021777861, 1305.1992284738976, 2276.9093179826277, 1637.8250138399328, 1709.9135034365534, 2791.059790935358, 1325.298109354816, 610.6068201659759]",3,0
R0422,20250911_144618+0000,20250911_144618+0000,16872.47844559747,"[2143.084368067947, 1426.1982501021719, 2470.4899789305755, 1848.8413718597337, 1503.4483883625824, 1872.4647950171354, 1410.4075862353802, 1473.8696682062787, 1812.3343830570273, 911.3396557586367]",1,0
R0423,20250911_144618+0000,20250911_144618+0000,17261.62105216637,"[2206.759501559993, 2325.927286206103, 1806.9468051228769, 1669.7834380618165, 1960.1296360104275, 1731.2284920916172, 1718.396056301277, 1484.6771157387657, 1531.8723103015172, 825.900410771977]",1,1
R0424,20250911_144618+0000,20250911_144618+0000,30539.503072431755,"[2784.9587663514267, 3225.7169220055794, 3276.7821314986845, 2462.788286944317, 3472.2306071949993, 3002.2612762477597, 4663.033265944753, 2435.5193579872516, 3466.065358496453, 1750.1470997605313]",0,0
R0425,20250911_144618+0000,20250911_144618+0000,16095.08355169411,"[1630.9709543756646, 1672.35542101944, 2419.0530833350117, 2219.927270564077, 1491.7786491397376, 1648.6663957471078, 1827.2766462220561, 1426.1227179435868, 1270.9536819502398, 487.9787313971877]",1,0
R0426,20250911_144618+0000,20250911_144618+0000,25795.520791002415,"[2291.5311926588383, 3017.4960551794456, 2438.2696362465163, 2719.1890022028037, 2996.312144965404, 2770.4315781107002, 3231.659269538771, 2805.7620206278916, 2538.013307167334, 986.8565843047098]",1,0
R0427,20250911_144618+0000,20250911_144618+0000,17479.276552828353,"[1836.750417061792, 2441.1191319288823, 1802.7486783456213, 1381.2630870638066, 2480.583929107219, 1860.9467986847446, 1572.5619213918706, 2030.3428914258593, 1639.1583543819058, 433.8013434366496]",1,0
R0428,20250911_144618+0000,20250911_144618+0000,16836.723939036823,"[2219.7467553945576, 2391.171695358398, 1989.816530169214, 1138.122945922611, 1427.0871914705792, 1966.2818396785124, 1831.4311040437926, 1635.4138878815395, 1418.2356079976353, 819.4163811199835]",1,0
R0429,20250911_144618+0000,20250911_144618+0000,16902.404285298915,"[1807.3978357292199, 1774.9073703039937, 2038.2853615076338, 1523.7571700376034, 1364.8804292894315, 2281.1825521721735, 2436.75302560156, 1470.5865386823941, 1368.1057770023006, 836.5482249726058]",0,0
R0430,20250911_144618+0000,20250911_144618+0000,26311.6369840741,"[2643.558509146257, 3673.7031253506793, 2241.941205955274, 3184.8642354249737, 2804.08482754777, 2879.83235770919, 2182.5642402442318, 3309.046729697915, 2066.008344163143, 1326.0334088346633]",1,0
R0431,20250911_144618+0000,20250911_144618+0000,16263.996498996625,"[1356.1383597938825, 1271.9005341740421, 1851.9876936900018, 2072.948637111612, 1395.254466223236, 2133.139737136428, 2032.7325918435647, 1495.3599000392342, 1801.0573532072654, 853.4772257773595]",1,0
R0432,20250911_144618+0000,20250911_144618+0000,16543.970311785666,"[1567.7086361843974, 1927.630511931171, 1418.2148023830978, 1533.3702825261719, 1948.892466012292, 1515.690907695246, 2168.4228270276553, 1419.1244939767412, 2073.0835906013344, 971.8317934475604]",2,0
R0433,20250911_144618+0000,20250911_144618+0000,15140.261994833509,"[1677.673010775227, 1685.9439401619034, 2442.7331702882716, 1322.0325458096768, 1451.0807770904376, 1401.3106006320866, 1687.2170383181692, 1637.868656602691, 1139.0974410459282, 695.3048141091166]",4,0
R0434,20250911_144618+0000,20250911_144618+0000,29200.20945760299,"[2058.532439306808, 3042.4225385377713, 2054.5984589550326, 4006.796032919088, 2949.3412364107116, 3259.057922097701, 4913.754766407587, 2737.4548165364063, 2871.8218899003223, 1306.4293565315604]",0,0
R0435,20250911_144618+0000,20250911_144618+0000,14852.536619812168,"[1357.53549384476, 1562.8043169211458, 1455.6560649573248, 1989.194904657215, 1309.4713077083566, 1674.1764389510495, 1223.2017804165594, 1396.4021962860363, 1525.5473616945637, 1358.5467543751574]",1,0
R0436,20250911_144618+0000,20250911_144618+0000,16756.776476413343,"[1702.046815899332, 1497.0343158461365, 1378.2354259685676, 1681.2380900378248, 1955.716898762026, 2097.6654867034963, 1563.5961490702396, 2089.9105558269675, 2001.1134483488986, 790.2192899498529]",1,1
R0437,20250911_144618+0000,20250911_144618+0000,15408.15976001009,"[1989.2102526609744, 1601.256002810309, 1871.7158437106998, 1537.578365892686, 1957.9270610206427, 1195.0988356095238, 1726.722666879862, 1638.651725636265, 1203.059100818478, 686.9399049706494]",2,0
R0438,20250911_144618+0000,20250911_144618+0000,16153.195278492694,"[2010.824398481947, 1766.7502557523833, 1994.1990715473094, 1552.2472912855073, 1374.5240038691827, 1254.6336725640538, 1593.2646918860562, 2150.951772822993, 1689.1947333093094, 766.6053869739534]",0,0
R0439,20250911_144618+0000,20250911_144618+0000,16304.147900588143,"[1588.0751063405776, 1886.496883690006, 1557.7202464420743, 2377.4825338900114, 1783.2087441484132, 1792.534253352187, 1634.6578552191086, 1443.7545095431633, 1459.268163652261, 780.9496043103404]",0,0
R0440,20250911_144618+0000,20250911_144618+0000,15490.276048753043,"[1733.1052220945128, 1863.501426026516, 1517.0713567026512, 1397.368159574955, 1509.2197199472666, 1779.896581215709, 1601.7467986912704, 1663.3978153684707, 1871.394711242216, 553.574257889475]",3,0
R0441,20250911_144618+0000,20250911_144618+0000,15414.992725454678,"[1681.0928964867921, 1346.3652712115534, 1448.0213378331086, 1578.2467306432077, 1473.3500787248795, 1308.479562054261, 1970.7529906122654, 2470.5437111245146, 1284.173122643067, 853.9670241210287]",2,0
R0442,20250911_144618+0000,20250911_144618+0000,17417.554326902056,"[2788.201113283204, 2055.196965310974, 1344.5303308372504, 1957.595196939362, 1351.5186049307338, 1258.349477504348, 1391.8826496185668, 2449.140407629919, 1693.456442184406, 1127.6831386632925]",1,0
R0443,20250911_144618+0000,20250911_144618+0000,27170.736632765576,"[2722.5247251185897, 2363.9499680778413, 3694.1208664371748, 3036.256012168571, 3125.0855780623483, 2804.6176450565636, 1945.9288957162448, 2452.0234668055523, 4048.388028614302, 977.8414467083887]",0,0
R0444,20250911_144618+0000,20250911_144618+0000,16150.684515098774,"[1661.597933252526, 1645.2549139396535, 1639.2522282844138, 1745.2921975381755, 1904.1485132134483, 1472.7600533339207, 1600.1655889157744, 1092.3719919198195, 2454.924005383372, 934.9170893176702]",4,0
R0445,20250911_144618+0000,20250911_144618+0000,17831.456889074856,"[2291.044661062653, 1667.9135820452377, 2019.0171308415388, 2542.1105237012393, 2174.881148563696, 1310.4650210478637, 1974.309476626759, 1882.616752698152, 1188.2203498948254, 780.8782425928907]",0,0
R0446,20250911_144618+0000,20250911_144618+0000,15355.247064612833,"[1117.635221490678, 1680.094052380364, 1381.9874714010602, 1582.9850000901922, 1390.4826457564016, 1814.3483539135239, 1552.0246639932177, 2204.539864658126, 1672.5755457372184, 958.5742451920512]",0,0
R0447,20250911_144618+0000,20250911_144618+0000,18335.763842745615,"[2038.707819713349, 1817.8277599244689, 1888.4218386185717, 1469.8622061095639, 2489.4433706949762, 2076.1272522403747, 2113.558224162046, 2191.833361639597, 1600.695267978012, 649.2867416646559]",2,0
R0448,20250911_144618+0000,20250911_144618+0000,27575.470822655217,"[2275.351433302931, 3645.777534711966, 3376.7498428530844, 3052.1139976671884, 3218.632880420192, 2255.620529002802, 2792.035317460292, 3065.184536829994, 2745.3367951816667, 1148.6679552250996]",1,0
R0449,20250911_144618+0000,20250911_144618+0000,17811.058048905466,"[2139.1422052043113, 1907.517707367711, 1575.6108635999672, 1720.8942937955687, 1265.5352681190877, 2102.231244089181, 1396.3556201128754, 2566.816319845067, 2159.9322113939697, 977.0223153777278]",1,0
R0450,20250911_144618+0000,20250911_144618+0000,26945.01888668746,"[4339.272858659497, 2446.714731482277, 2599.6852462746256, 2587.5509909443463, 3699.355268249573, 2503.042491513115, 2097.923703650718, 2822.558768509555, 2661.8094831348913, 1187.105344268861]",0,0
R0451,20250911_144618+0000,20250911_144618+0000,17770.53375258973,"[1773.5086738053958, 1681.3654525547238, 2001.417848036233, 2045.586283467976, 1711.7955424423956, 1559.6489091139447, 2250.3352064243227, 1685.766389658072, 1814.4741403763355, 1246.6353067103296]",1,0
R0452,20250911_144618+0000,20250911_144618+0000,17189.45316552416,"[1447.791617637993, 2174.4380875481133, 1782.357099595673, 2320.1643214028877, 1892.3273444854178, 1696.7987970466827, 1499.265798406285, 1393.8325122675553, 2325.8250477136394, 656.6525394199127]",2,0
R0453,20250911_144618+0000,20250911_144618+0000,17618.616822643762,"[1783.248121841389, 1577.6932107917414, 1593.3704406831648, 1749.1467005259856, 2528.688191120121, 2210.1984358134932, 1625.4200240047956, 1728.613083865588, 1388.306374219195, 1433.9322397782903]",2,0
R0454,20250911_144618+0000,20250911_144618+0000,18441.495111488395,"[2359.056415456183, 2157.459788486203, 1257.725835984323, 1980.903198592434, 1917.1484750280085, 2261.0611865820492, 2333.5713519349583, 1977.688265249136, 1463.2357291795197, 733.6448649955806]",0,0
R0455,20250911_144618+0000,20250911_144618+0000,16047.887499253353,"[2073.5565557763134, 1401.507406325703, 1789.506937953234, 1394.806474978753, 2038.946536282636, 2039.8361242246779, 1349.5648290232855, 1393.0732217783252, 2041.6960742134506, 525.3933386969741]",3,0
R0456,20250911_144618+0000,20250911_144618+0000,28401.00392640575,"[2925.562747936401, 2416.9835844606723, 3550.3550495895843, 2751.009589771447, 2685.08305088125, 3542.334325777513, 2233.067149372366, 3266.906563500164, 3503.817040789431, 1525.8848243269174]",0,0
R0457,20250911_144618+0000,20250911_144618+0000,25491.149355021764,"[3352.156784674986, 2044.4154298228102, 2841.465907639869, 2138.0684047209675, 3644.532209889386, 2081.1136012162783, 3377.586444445548, 2966.2395423729727, 2129.0738773184485, 916.4971529205]",0,1
R0458,20250911_144618+0000,20250911_144618+0000,16993.497134738307,"[1654.6483963313228, 1610.8930203918928, 1888.1540348557292, 1602.6663800182969, 1458.5367039719913, 1574.557656759663, 1990.87509991296, 2203.30157895313, 1869.1303684212387, 1140.7338951220825]",2,0
R0459,20250911_144618+0000,20250911_144618+0000,28359.02165487066,"[2860.287399773428, 2620.0259210979884, 3241.225799968434, 3436.823056744859, 2560.3478286339205, 2700.9228386200225, 2361.765512033121, 3291.042836483854, 4072.361425601088, 1214.2190359139456]",2,0
R0460,20250911_144618+0000,20250911_144618+0000,17412.65890032453,"[2781.5191101323358, 1681.7707582974995, 1572.7550256386112, 1836.3628452385367, 1480.0048570901888, 1995.8149866142253, 2171.0409471197677, 1478.0697382923147, 1746.1228092711654, 669.1978226298876]",0,0
R0461,20250911_144618+0000,20250911_144618+0000,18872.65148001043,"[2331.20969392902, 2128.08434895594, 2111.683466643768, 1954.0548854132146, 2012.562442620415, 1725.1113928270277, 1870.838437722468, 1552.627238061704, 1621.3456115332115, 1565.1339623036627]",2,0
R0462,20250911_144618+0000,20250911_144618+0000,15786.981017859373,"[1633.2414226349067, 1564.3478858023975, 1179.3972969117854, 2340.763415841994, 1209.8474497004406, 1285.7911859513758, 1342.878993146628, 1935.3191635294459, 1946.3887245669075, 1349.0054797734906]",3,0
R0463,20250911_144618+0000,20250911_144618+0000,16165.52877267264,"[1639.3118378569875, 1920.3504129070145, 1583.6226720538496, 1475.6184364852893, 1559.7497627986988, 1783.0470388914175, 1789.2622353681113, 1713.5191082853378, 1787.3812778118927, 913.6659902140416]",2,0
R0464,20250911_144618+0000,20250911_144618+0000,28752.427552145957,"[3322.5841671041912, 3189.9857934223537, 2450.0099661304594, 2471.3080533252237, 3320.6679911540145, 3286.498964648627, 3527.1482029577664, 3132.0312990784573, 3291.6686252876266, 760.5244890372386]",0,0
R0465,20250911_144618+0000,20250911_144618+0000,17473.03959589698,"[2145.4168731124905, 1632.1524938465275, 1635.2476322069417, 1807.874235655479, 1665.491063091874, 2179.66862425986, 1570.3033495180975, 2384.875331948716, 1556.2279575993805, 895.7820346576111]",0,1
R0466,20250911_144618+0000,20250911_144618+0000,15535.3032437426,"[1413.9301171591196, 1401.383618308478, 1391.8255267172194, 1936.4247269599798, 1717.175991442476, 1772.9450660506243, 1814.233877008541, 1724.8469574066214, 1769.6442577121984, 592.8931049773435]",0,0
R0467,20250911_144618+0000,20250911_144618+0000,27892.16877901302,"[2792.0941182062593, 3781.7585675536448, 2842.753047760622, 2673.2629619816353, 2945.059879400804, 2635.472954253032, 3333.82951522544, 3272.3220694122906, 2040.7363873110637, 1574.8792779082278]",0,0
R0468,20250911_144618+0000,20250911_144618+0000,15193.884625038505,"[1906.3144248536025, 1216.2094755846283, 1524.863407260446, 1904.6589279251698, 1690.0919354753385, 1755.0444389211284, 2086.9259365839907, 1151.0927852203079, 1520.9713531265834, 437.71194008730873]",2,0
R0469,20250911_144618+0000,20250911_144618+0000,17630.141259568984,"[2081.5348181731792, 1791.553668731254, 1842.7562170452004, 1512.3391813928388, 2789.810092432145, 1189.1530287350706, 1570.9177997008658, 1745.3706726564374, 2246.7774197656295, 859.9283609363632]",1,0
R0470,20250911_144618+0000,20250911_144618+0000,17423.009699318456,"[1931.8414213598373, 2197.2892966672152, 1750.6762302108714, 2154.8453212472245, 1256.2145739513853, 1823.1256474487182, 2106.019775562247, 1907.0030403968815, 1491.2217659752196, 804.7726264988553]",0,0
R0471,20250911_144618+0000,20250911_144618+0000,17181.601165997577,"[1603.3215182766066, 1452.67249620881, 2369.7240468888485, 1492.1855481748237, 1299.3780617375899, 1818.2164198965413, 2321.779120299298, 1931.9177023612478, 2111.5277568414604, 780.8784953123514]",2,0
R0472,20250911_144618+0000,20250911_144618+0000,17018.148063609537,"[1296.522267529956, 1531.597337091439, 1336.0612001335314, 2575.190864790021, 1460.0171779198693, 2667.9150768680065, 1764.1320393427557, 2003.2972417085361, 1563.918642526604, 819.4962156988181]",0,0
R0473,20250911_144618+0000,20250911_144618+0000,16684.213050388025,"[2120.420171688539, 1542.461527617619, 1990.8729416479582, 1399.0571288900496, 2110.2472934920697, 1408.9509482474627, 1640.014736704885, 1903.8067389342252, 1866.451642047998, 701.9299211172205]",1,1
R0474,20250911_144618+0000,20250911_144618+0000,17486.585776294534,"[1570.7328334095155, 1536.7608910780539, 2004.9733551114396, 1441.5381348103167, 1459.7739134983804, 1824.064238810704, 1707.4181076511984, 2623.195217961743, 2561.5013133033276, 756.627770659856]",1,0
R0475,20250911_144618+0000,20250911_144618+0000,15990.350235572236,"[1618.6177144264902, 1819.7996557804731, 2136.370263703972, 1408.548531866806, 1194.5091609812473, 951.6590753767351, 1629.2176253384, 1884.6864817396036, 2247.061447728971, 1099.8802786295373]",0,0
R0476,20250911_144618+0000,20250911_144618+0000,17089.81927771676,"[1630.0396081917365, 1883.8212454633294, 2078.797032794799, 1448.4144346679248, 1472.0541070574327, 2362.7381937041237, 2003.9114026127625, 1589.0348105847072, 1760.0182632868207, 860.9901793531249]",1,0
R0477,20250911_144618+0000,20250911_144618+0000,26245.42837640101,"[2617.7145824323356, 3177.5314651170356, 2709.826653987025, 2435.53957097981, 2732.628342829613, 2992.2941002116654, 2384.1213301321873, 2296.649608565748, 2926.346633741252, 1972.7760884043387]",1,0
R0478,20250911_144618+0000,20250911_144618+0000,18313.857784984204,"[2769.6221902341144, 1762.37661654777, 1359.378468535721, 1864.6165420408338, 2229.845732112846, 2059.061735500343, 1584.9473739985174, 2140.67738135938, 1922.1944255141314, 621.1373191405477]",1,0
R0479,20250911_144618+0000,20250911_144618+0000,27652.766807957647,"[2854.391506641781, 3242.8392450193774, 2313.6457650136385, 4070.541226448628, 3477.2470255189255, 2932.4769934715605, 2759.407041052804, 2653.5567381944657, 2355.6416751716683, 993.0195914248]",1,0
R0480,20250911_144618+0000,20250911_144618+0000,16286.959723009537,"[2119.441445264756, 1369.6396090273815, 1470.1145890563064, 1428.7328961220314, 1711.5526425589815, 1372.15401726215, 2029.0295879684077, 1608.8142372800044, 1476.0110802545325, 1701.4696182149855]",2,0
R0481,20250911_144618+0000,20250911_144618+0000,15327.849281114693,"[1380.3467375752334, 1780.741190019683, 1793.9645605948897, 1570.7756410235168, 1451.8583125429047, 1987.5179325652814, 1670.2419428163914, 1413.1066672953796, 1648.8597597247779, 630.4365369566364]",1,0
R0482,20250911_144618+0000,20250911_144618+0000,17417.679352223626,"[2684.0433060096566, 2783.716040382413, 1773.1854585663048, 1760.5446357997107, 1396.5680831523325, 1594.963767754909, 1562.6217310981033, 2142.840067409053, 916.1294969690484, 803.0667650820952]",0,0
R0483,20250911_144618+0000,20250911_144618+0000,30271.637513867943,"[3239.851769161073, 2650.9846932274336, 4225.650658693416, 3453.75493203992, 2462.552620746059, 3094.104554262995, 2809.617031606528, 2969.1507579903964, 3651.631830320386, 1714.3386658197371]",2,0
R0484,20250911_144618+0000,20250911_144618+0000,26605.20004569318,"[2782.7761549080296, 2736.3428158104925, 3256.3749336146675, 2498.0238230881423, 2216.1463168831215, 2984.3182464434162, 2452.007902278327, 3166.124646400297, 2618.996083177241, 1894.0891230894424]",0,1
R0485,20250911_144618+0000,20250911_144618+0000,14736.306319642797,"[1273.1858947128005, 1697.473320147538, 1615.6856857561393, 2095.280614614042, 1210.612972852398, 1069.5693603543032, 1614.1682833033817, 1322.5761537873348, 1882.1119447435422, 955.6420893713182]",1,0
R0486,20250911_144618+0000,20250911_144618+0000,17024.20051768191,"[2074.1243794991988, 1289.0911154402738, 1778.290023029767, 2326.86077168136, 1700.0162428215497, 1596.2059196974758, 1656.1689861743662, 1556.885398800201, 1649.4622505704726, 1397.095429967245]",0,0
R0487,20250911_144618+0000,20250911_144618+0000,16569.636231606986,"[1695.4873492879171, 2115.469947968685, 1650.4708829801036, 1739.656360634265, 1539.5334286049494, 1715.6372808208723, 1336.2285432343042, 2295.173445917376, 1402.487702849064, 1079.491289309448]",1,0
R0488,20250911_144618+0000,20250911_144618+0000,33891.63806676487,"[2483.4316222170005, 4840.029985092817, 3809.630623188142, 3070.5010378129396, 4398.477652987366, 3981.0191588399343, 3604.011618478417, 3763.2583779559654, 3038.033495331827, 903.2444948604598]",0,1
R0489,20250911_144618+0000,20250911_144618+0000,19017.652976164834,"[1924.1795845132162, 1788.4948549977787, 1702.3038507425135, 2495.8282114559875, 2730.496834764227, 1711.8216584128795, 2139.5864083192096, 2047.0566313875463, 1581.4908470919231, 896.3940944795545]",0,0
R0490,20250911_144618+0000,20250911_144618+0000,15631.565692391112,"[1673.2202845536317, 1584.3866886287283, 1957.4713932357622, 877.1312448428373, 1535.1336718209752, 1644.6361103561335, 1962.908258750377, 1530.7980205817505, 1741.439648519361, 1124.4403711015548]",3,0
R0491,20250911_144618+0000,20250911_144618+0000,18274.549745953205,"[2332.299392937458, 1610.2022374493804, 2343.533310400562, 1748.9577716660792, 2389.4146252316614, 1872.9062101250502, 1245.3430101076424, 1788.1130111628513, 2178.399583012052, 765.3805938604676]",0,0
R0492,20250911_144618+0000,20250911_144618+0000,18058.540770472835,"[1600.8172084698133, 1534.2235771782016, 2058.2455412757345, 2092.102604077009, 1295.4074098498284, 2644.223032313456, 2249.3356006560466, 1469.6441446890874, 1783.5987426370937, 1330.9429093265653]",2,0
R0493,20250911_144618+0000,20250911_144618+0000,17375.198208998496,"[1651.073578729007, 1207.1387395615784, 1639.9972753612758, 1394.7279683494394, 1820.1136371934933, 1475.9280552869789, 2739.4655438872337, 1728.7726817883924, 2208.8268148099423, 1509.1539140311559]",1,1
R0494,20250911_144618+0000,20250911_144618+0000,17366.650914665075,"[2015.918704641352, 1388.316596417789, 1335.0030117148817, 1815.6235355519173, 1924.9316926476395, 2036.9493849304324, 1760.4627747174015, 1929.9632019025107, 2427.409149376979, 732.0728627641711]",1,0
R0495,20250911_144618+0000,20250911_144618+0000,15441.539492838134,"[1274.3718261939634, 1658.3562263708375, 1512.127979442423, 1578.2847955066875, 1918.3605851748666, 1370.2389492513744, 1991.6636056555803, 1618.5569161617436, 1493.079244436062, 1026.4993646445946]",0,0
R0496,20250911_144618+0000,20250911_144618+0000,16910.182417133154,"[1501.9099750081741, 2422.984885447379, 1981.853877208689, 1967.799996413551, 1519.4735692035972, 1850.2336927064632, 1626.1686292027487, 1717.9388433794009, 1469.8102823533875, 852.0086662097616]",1,0
R0497,20250911_144618+0000,20250911_144618+0000,17273.41673435466,"[2127.1413848434936, 1416.7044000757367, 1954.1175549788445, 1742.8530650894597, 2221.3223405234353, 1482.394033563091, 2021.0061999088302, 1443.481734990803, 2160.6643580020564, 703.7316623789123]",1,0
R0498,20250911_144618+0000,20250911_144618+0000,25909.355065466054,"[2860.192603857638, 2764.317431487919, 2438.957514898789, 2777.334490212042, 2478.722636445949, 2625.557200872474, 2852.730411748729, 2921.780150493812, 3014.1849511892397, 1175.5776742594644]",0,0
R0499,20250911_144618+0000,20250911_144618+0000,30830.787920842613,"[2642.622655390776, 2499.3751586140274, 2897.4825011007906, 3152.87726032322, 3263.1380936352057, 3960.974155759708, 3233.5893752689053, 2709.19789823781, 4117.420682447836, 2354.1101400643347]",0,0
R0500,20250911_144618+0000,20250911_144618+0000,16880.52478781367,"[1694.7982948183499, 2037.3256192247322, 2458.4408965810712, 1447.1542307987374, 1564.9633341462545, 1366.36678061078, 2222.4972136787655, 1704.618478659958, 1692.1114757910682, 692.2484635039533]",1,0
